folio,siteNumber,phase,user,startDate,partId,sku,unr,unrId,qty,fac_qty,unitaryPrice, Adjusted income (TOTAL) ,rent,,period
A10140078,71246230,Facturado,gp@vsys.com,05/01/2015,27299363,UNC.CUAD.904.1,UNR.CUAD.904.1,27299458,29,29,$162.80,"$4,721.20","$4,721.20",,
A10140078,71246230,Facturado,gp@vsys.com,05/01/2015,27299988,UNC.CUAD.911.1,UNR.CUAD.911.1,27299989,178,153,$12.00,"$2,136.00","$1,836.00",,
A09140095,71408999,Facturado,gp@vsys.com,05/01/2015,27229199,UNC.CUAD.912.1,UNR.CUAD.912.1,27229300,10,1,$162.80,"$1,628.00",$162.80,,
A09140095,71408999,Facturado,gp@vsys.com,05/01/2015,27229323,UNC.CUAD.911.1,UNR.CUAD.911.1,27229324,10,1,$12.00,$120.00,$12.00,,
A10140078,71246230,Facturado,gp@vsys.com,20/02/2015,27299494,UNC.CUAD.908.1,UNR.CUAD.908.1,27299495,25,3,$18.50,$462.50,$55.50,,
A09140095,71408999,Facturado,gp@vsys.com,20/02/2015,27229199,UNC.CUAD.912.1,UNR.CUAD.912.1,27229300,10,1,$162.80,"$1,628.00",$162.80,,
A09140095,71408999,Facturado,gp@vsys.com,20/02/2015,27229323,UNC.CUAD.911.1,UNR.CUAD.911.1,27229323,10,1,$12.00,$120.00,$12.00,,
A09140093,71320965,Facturado,gp@vsys.com,20/02/2015,27227320,UNC.CUAD.908.1,UNR.CUAD.908.1,27227321,30,2,$18.50,$555.00,$37.00,,
A09140093,71320965,Facturado,gp@vsys.com,20/02/2015,27227318,UNC.CUAD.907.1,UNR.CUAD.907.1,27227319,30,2,$18.50,$555.00,$37.00,,
A09140095,71408999,Facturado,gp@vsys.com,18/03/2015,27229199,UNC.CUAD.912.1,UNR.CUAD.912.1,27229300,10,1,$162.80,"$1,628.00",$162.80,,
A09140095,71408999,Facturado,gp@vsys.com,18/03/2015,27229323,UNC.CUAD.911.1,UNR.CUAD.911.1,27229324,10,1,$12.00,$120.00,$12.00,,
A09140095,71408999,Facturado,gp@vsys.com,17/04/2015,27229199,UNC.CUAD.912.1,UNR.CUAD.912.1,27229300,10,2,$162.80,"$1,628.00",$325.60,,
A09140095,71408999,Facturado,gp@vsys.com,17/04/2015,27229323,UNC.CUAD.911.1,UNR.CUAD.911.1,27229324,10,2,$12.00,$120.00,$24.00,,
A09130001,71246230,Facturado,gp@vsys.com,21/04/2015,25780260,UNC.CUAD.901.1,UNR.CUAD.901.1,25780261,36,1,$136.30,"$4,906.80",$136.30,,
A10150013,71320965,Facturado,gp@vsys.com,05/11/2015,28779747,UNC.CUAD.903.1,UNR.CUAD.903.1,28779785,10,10,$162.80,"$1,628.00","$1,628.00",,
A10140078,71246230,Facturado,gp@vsys.com,29/10/2015,27299751,UNC.CUAD.912.1,UNR.CUAD.912.1,27299987,36,1,$162.80,"$5,860.80",$162.80,,
A09130001,71413030,Facturado,gp@vsys.com,29/10/2015,25780260,UNC.CUAD.901.1,UNR.CUAD.901.1,25780261,36,1,$136.30,"$4,906.80",$136.30,,
A10150012,71246230,Facturado,gp@vsys.com,18/12/2015,28779723,UNC.CUAD.903.1,UNR.CUAD.903.1,28779746,5,1,$162.80,$814.00,$162.80,,
A11150178,71320965,Facturado,gp@vsys.com,11/02/2016,29144762,UNC.CUAD.903.1,UNR.CUAD.903.1,29144800,10,3,$162.80,"$1,628.00",$488.40,,
A11150178,71320965,Facturado,gp@vsys.com,11/02/2016,29144762,UNC.CUAD.903.1,UNR.CUAD.903.1,29144800,10,2,$162.80,"$1,628.00",$325.60,,
A09130001,71246230,Facturado,gp@vsys.com,21/04/2016,25780260,UNC.CUAD.901.1,UNR.CUAD.901.1,25780261,36,1,$136.30,"$4,906.80",$136.30,,
A11150178,71320965,Facturado,gp@vsys.com,20/04/2016,29144762,UNC.CUAD.903.1,UNR.CUAD.903.1,29144763,1,1,$162.80,$162.80,$162.80,,
A04160047,71320965,Facturado,gp@vsys.com,30/08/2016,30019118,UNC.CUAD.904.1,UNR.CUAD.904.1,30019131,1,1,$162.80,$162.80,$162.80,,
A04160047,71320965,Facturado,gp@vsys.com,30/08/2016,30019132,UNC.CUAD.911.1,UNR.CUAD.911.1,30019133,1,1,$12.00,$12.00,$12.00,,
A10150012,71246230,Facturado,gp@vsys.com,03/10/2016,28779723,UNC.CUAD.903.1,UNR.CUAD.903.1,28779746,5,1,$162.80,$814.00,$162.80,,
A11150178,71320965,Facturado,gp@vsys.com,17/01/2017,29144762,UNC.CUAD.903.1,UNR.CUAD.903.1,29144800,10,3,$162.80,"$1,628.00",$488.40,,
A09140093,71320965,Facturado,gp@vsys.com,17/01/2017,27227280,UNC.CUAD.906.1.1,UNR.CUAD.906.1.1,27227317,30,2,$18.50,$555.00,$37.00,,
A02170225,71246217,Facturado,gp@vsys.com,17/03/2017,31077409,UNC.CUAD.903.1,UNR.CUAD.903.1,31077500,14,14,$162.80,"$2,279.20","$2,279.20",,
A02170225,71246217,Facturado,gp@vsys.com,17/03/2017,31077501,UNC.CUAD.904.1,UNR.CUAD.904.1,31077514,1,1,$162.80,$162.80,$162.80,,
A02170330,71246217,Facturado,gp@vsys.com,17/03/2017,31096758,UNC.CUAD.903.1,UNR.CUAD.903.1,31096777,2,2,$162.80,$325.60,$325.60,,
A09160124,71246217,Facturado,gp@vsys.com,07/03/2018,30555306,UNC.CUAD.903.1,UNR.CUAD.903.1,30555325,2,2,$162.80,$325.60,$325.60,,
A12160001,71246217,Facturado,gp@vsys.com,08/03/2018,30746267,UNC.CUAD.903.1,UNR.CUAD.903.1,30746286,2,2,$162.80,$325.60,$325.60,,
A10150012,71246230,Facturado,gp@vsys.com,25/09/2018,28779723,UNC.CUAD.903.1,UNR.CUAD.903.1,28779746,5,1,$162.80,$814.00,$162.80,,
A10180779,71320965,Facturado,gp@vsys.com,25/10/2018,33619252,UNC.CUAD.904.1,UNR.CUAD.904.1,33619265,1,1,$125.85,$125.85,$125.85,,
A10150012,71246230,Facturado,gp@vsys.com,25/03/2019,28779723,UNC.CUAD.903.1,UNR.CUAD.903.1,28779746,1,1,$162.80,$162.80,$162.80,,
A10150012,71246230,Facturado,gp@vsys.com,25/04/2019,28779723,UNC.CUAD.903.1,UNR.CUAD.903.1,28779746,5,2,$162.80,$814.00,$325.60,,
A02140008,70221746,Facturado,gp@vsys.com,15/08/2014,26340472,UNC.CUAD.904.1,UNR.CUAD.904.1,26340473,128,128,$162.80,"$20,838.40","$20,838.40",,
A02140008,70221746,Facturado,gp@vsys.com,15/08/2014,26340476,UNC.CUAD.907.1,UNR.CUAD.907.1,26341123,128,128,$18.50,"$2,368.00","$2,368.00",,
A02140008,70221746,Facturado,gp@vsys.com,15/08/2014,26341124,UNC.CUAD.911.1,UNR.CUAD.911.1,26341125,128,128,$12.00,"$1,536.00","$1,536.00",,
A02140008,70221746,Facturado,gp@vsys.com,15/08/2014,26341126,UNC.CUAD.917.1,UNR.CUAD.917.1,26341127,1,1,$430.50,$430.50,$430.50,,
A02140008,70221746,Facturado,gp@vsys.com,15/08/2014,26341128,UNC.CUAD.916.1,UNR.CUAD.916.1,26341129,7,6,$262.50,"$1,837.50","$1,575.00",,
A09140189,70221746,Facturado,gp@vsys.com,15/08/2014,27264557,UNC.CUAD.906.1.1,UNR.CUAD.906.1.1,27264567,3,1,$18.50,$55.50,$18.50,,
A02140012,71336900,Facturado,gp@vsys.com,18/08/2014,26341550,UNC.CUAD.904.1,UNR.CUAD.904.1,26341551,23,21,$162.80,"$3,744.40","$3,418.80",,
A02140012,71336900,Facturado,gp@vsys.com,18/08/2014,26341554,UNC.CUAD.907.1,UNR.CUAD.907.1,26341676,23,21,$18.50,$425.50,$388.50,,
A02140012,71336900,Facturado,gp@vsys.com,18/08/2014,26341677,UNC.CUAD.911.1,UNR.CUAD.911.1,26341678,23,21,$12.00,$276.00,$252.00,,
A02140012,71336900,Facturado,gp@vsys.com,18/08/2014,26341679,UNC.CUAD.917.1,UNR.CUAD.917.1,26341680,1,1,$430.50,$430.50,$430.50,,
A02140028,71287600,Facturado,gp@vsys.com,20/08/2014,26342255,UNC.CUAD.904.1,UNR.CUAD.904.1,26342256,8,8,$162.80,"$1,302.40","$1,302.40",,
A02140028,71287600,Facturado,gp@vsys.com,20/08/2014,26342259,UNC.CUAD.907.1,UNR.CUAD.907.1,26342306,8,8,$18.50,$148.00,$148.00,,
A02140028,71287600,Facturado,gp@vsys.com,20/08/2014,26342307,UNC.CUAD.911.1,UNR.CUAD.911.1,26342308,8,8,$12.00,$96.00,$96.00,,
A02140028,71287600,Facturado,gp@vsys.com,20/08/2014,26342309,UNC.CUAD.917.1,UNR.CUAD.917.1,26342310,1,1,$430.50,$430.50,$430.50,,
A02140015,70228705,Facturado,gp@vsys.com,20/08/2014,26341361,UNC.CUAD.904.1,UNR.CUAD.904.1,26341362,7,7,$162.80,"$1,139.60","$1,139.60",,
A02140015,70228705,Facturado,gp@vsys.com,20/08/2014,26341365,UNC.CUAD.907.1,UNR.CUAD.907.1,26341407,7,7,$18.50,$129.50,$129.50,,
A02140015,70228705,Facturado,gp@vsys.com,20/08/2014,26341408,UNC.CUAD.911.1,UNR.CUAD.911.1,26341409,7,7,$12.00,$84.00,$84.00,,
A02140015,70228705,Facturado,gp@vsys.com,20/08/2014,26341410,UNC.CUAD.917.1,UNR.CUAD.917.1,26341411,1,1,$430.50,$430.50,$430.50,,
A02140016,71420900,Facturado,gp@vsys.com,21/08/2014,26341412,UNC.CUAD.904.1,UNR.CUAD.904.1,26341413,5,4,$162.80,$814.00,$651.20,,
A02140016,71420900,Facturado,gp@vsys.com,21/08/2014,26341416,UNC.CUAD.907.1,UNR.CUAD.907.1,26341448,5,4,$18.50,$92.50,$74.00,,
A02140016,71420900,Facturado,gp@vsys.com,21/08/2014,26341449,UNC.CUAD.911.1,UNR.CUAD.911.1,26341450,5,4,$12.00,$60.00,$48.00,,
A02140016,71420900,Facturado,gp@vsys.com,21/08/2014,26341451,UNC.CUAD.917.1,UNR.CUAD.917.1,26341452,1,1,$430.50,$430.50,$430.50,,
A02140018,71242693,Facturado,gp@vsys.com,22/08/2014,26341763,UNC.CUAD.904.1,UNR.CUAD.904.1,26341764,6,6,$162.80,$976.80,$976.80,,
A02140018,71242693,Facturado,gp@vsys.com,22/08/2014,26341767,UNC.CUAD.907.1,UNR.CUAD.907.1,26341804,6,5,$18.50,$111.00,$92.50,,
A02140018,71242693,Facturado,gp@vsys.com,22/08/2014,26341805,UNC.CUAD.911.1,UNR.CUAD.911.1,26341806,6,6,$12.00,$72.00,$72.00,,
A02140018,71242693,Facturado,gp@vsys.com,22/08/2014,26341807,UNC.CUAD.917.1,UNR.CUAD.917.1,26341808,1,1,$430.50,$430.50,$430.50,,
A02140011,70228707,Facturado,gp@vsys.com,22/08/2014,26341504,UNC.CUAD.904.1,UNR.CUAD.904.1,26341505,6,6,$162.80,$976.80,$976.80,,
A02140011,70228707,Facturado,gp@vsys.com,22/08/2014,26341508,UNC.CUAD.907.1,UNR.CUAD.907.1,26341545,6,5,$18.50,$111.00,$92.50,,
A02140011,70228707,Facturado,gp@vsys.com,22/08/2014,26341546,UNC.CUAD.911.1,UNR.CUAD.911.1,26341547,6,6,$12.00,$72.00,$72.00,,
A02140011,70228707,Facturado,gp@vsys.com,22/08/2014,26341548,UNC.CUAD.917.1,UNR.CUAD.917.1,26341549,1,1,$430.50,$430.50,$430.50,,
A02140017,70228711,Facturado,gp@vsys.com,23/08/2014,26341742,UNC.CUAD.904.1,UNR.CUAD.904.1,26341743,1,1,$162.80,$162.80,$162.80,,
A02140017,70228711,Facturado,gp@vsys.com,23/08/2014,26341746,UNC.CUAD.907.1,UNR.CUAD.907.1,26341758,1,1,$18.50,$18.50,$18.50,,
A02140017,70228711,Facturado,gp@vsys.com,23/08/2014,26341759,UNC.CUAD.911.1,UNR.CUAD.911.1,26341760,1,1,$12.00,$12.00,$12.00,,
A02140017,70228711,Facturado,gp@vsys.com,23/08/2014,26341761,UNC.CUAD.917.1,UNR.CUAD.917.1,26341762,1,1,$430.50,$430.50,$430.50,,
A02140029,71306857,Facturado,gp@vsys.com,23/08/2014,26342311,UNC.CUAD.904.1,UNR.CUAD.904.1,26342312,5,5,$162.80,$814.00,$814.00,,
A02140029,71306857,Facturado,gp@vsys.com,23/08/2014,26342315,UNC.CUAD.907.1,UNR.CUAD.907.1,26342347,5,5,$18.50,$92.50,$92.50,,
A02140029,71306857,Facturado,gp@vsys.com,23/08/2014,26342348,UNC.CUAD.911.1,UNR.CUAD.911.1,26342349,5,5,$12.00,$60.00,$60.00,,
A02140029,71306857,Facturado,gp@vsys.com,23/08/2014,26342350,UNC.CUAD.917.1,UNR.CUAD.917.1,26342351,1,1,$430.50,$430.50,$430.50,,
A02140024,71328817,Facturado,gp@vsys.com,25/08/2014,26342183,UNC.CUAD.904.1,UNR.CUAD.904.1,26342184,5,5,$162.80,$814.00,$814.00,,
A02140024,71328817,Facturado,gp@vsys.com,25/08/2014,26342187,UNC.CUAD.907.1,UNR.CUAD.907.1,26342219,5,5,$18.50,$92.50,$92.50,,
A02140024,71328817,Facturado,gp@vsys.com,25/08/2014,26342220,UNC.CUAD.911.1,UNR.CUAD.911.1,26342221,5,5,$12.00,$60.00,$60.00,,
A02140024,71328817,Facturado,gp@vsys.com,25/08/2014,26342222,UNC.CUAD.917.1,UNR.CUAD.917.1,26342223,1,1,$430.50,$430.50,$430.50,,
A02140021,71255097,Facturado,gp@vsys.com,25/08/2014,26342055,UNC.CUAD.904.1,UNR.CUAD.904.1,26342056,5,5,$162.80,$814.00,$814.00,,
A02140021,71255097,Facturado,gp@vsys.com,25/08/2014,26342059,UNC.CUAD.907.1,UNR.CUAD.907.1,26342091,5,5,$18.50,$92.50,$92.50,,
A02140021,71255097,Facturado,gp@vsys.com,25/08/2014,26342092,UNC.CUAD.911.1,UNR.CUAD.911.1,26342093,5,5,$12.00,$60.00,$60.00,,
A02140021,71255097,Facturado,gp@vsys.com,25/08/2014,26342094,UNC.CUAD.917.1,UNR.CUAD.917.1,26342095,1,1,$430.50,$430.50,$430.50,,
A02140013,71409536,Facturado,gp@vsys.com,27/08/2014,26341681,UNC.CUAD.904.1,UNR.CUAD.904.1,26341682,7,7,$162.80,"$1,139.60","$1,139.60",,
A02140013,71409536,Facturado,gp@vsys.com,27/08/2014,26341685,UNC.CUAD.907.1,UNR.CUAD.907.1,26341727,7,6,$18.50,$129.50,$111.00,,
A02140013,71409536,Facturado,gp@vsys.com,27/08/2014,26341728,UNC.CUAD.911.1,UNR.CUAD.911.1,26341729,7,7,$12.00,$84.00,$84.00,,
A02140013,71409536,Facturado,gp@vsys.com,27/08/2014,26341730,UNC.CUAD.917.1,UNR.CUAD.917.1,26341731,1,1,$430.50,$430.50,$430.50,,
A02140022,71363867,Facturado,gp@vsys.com,27/08/2014,26341870,UNC.CUAD.904.1,UNR.CUAD.904.1,26341871,7,7,$162.80,"$1,139.60","$1,139.60",,
A02140022,71363867,Facturado,gp@vsys.com,27/08/2014,26341874,UNC.CUAD.907.1,UNR.CUAD.907.1,26341916,7,7,$18.50,$129.50,$129.50,,
A02140022,71363867,Facturado,gp@vsys.com,27/08/2014,26341917,UNC.CUAD.911.1,UNR.CUAD.911.1,26341918,7,7,$12.00,$84.00,$84.00,,
A02140022,71363867,Facturado,gp@vsys.com,27/08/2014,26341919,UNC.CUAD.917.1,UNR.CUAD.917.1,26341920,1,1,$430.50,$430.50,$430.50,,
A02140020,71282397,Facturado,gp@vsys.com,29/08/2014,26342096,UNC.CUAD.904.1,UNR.CUAD.904.1,26342097,6,5,$162.80,$976.80,$814.00,,
A02140020,71282397,Facturado,gp@vsys.com,29/08/2014,26342100,UNC.CUAD.907.1,UNR.CUAD.907.1,26342137,6,5,$18.50,$111.00,$92.50,,
A02140020,71282397,Facturado,gp@vsys.com,29/08/2014,26342138,UNC.CUAD.911.1,UNR.CUAD.911.1,26342139,6,5,$12.00,$72.00,$60.00,,
A02140020,71282397,Facturado,gp@vsys.com,29/08/2014,26342140,UNC.CUAD.917.1,UNR.CUAD.917.1,26342141,1,1,$430.50,$430.50,$430.50,,
A02140030,71386811,Facturado,gp@vsys.com,29/08/2014,26342352,UNC.CUAD.904.1,UNR.CUAD.904.1,26342353,1,1,$162.80,$162.80,$162.80,,
A02140030,71386811,Facturado,gp@vsys.com,29/08/2014,26342356,UNC.CUAD.907.1,UNR.CUAD.907.1,26342368,1,1,$18.50,$18.50,$18.50,,
A02140030,71386811,Facturado,gp@vsys.com,29/08/2014,26342369,UNC.CUAD.911.1,UNR.CUAD.911.1,26342370,1,1,$12.00,$12.00,$12.00,,
A02140030,71386811,Facturado,gp@vsys.com,29/08/2014,26342371,UNC.CUAD.917.1,UNR.CUAD.917.1,26342372,1,1,$430.50,$430.50,$430.50,,
A02140014,70221749,Facturado,gp@vsys.com,17/09/2014,26341315,UNC.CUAD.904.1,UNR.CUAD.904.1,26341316,6,5,$162.80,$976.80,$814.00,,
A02140014,70221749,Facturado,gp@vsys.com,17/09/2014,26341319,UNC.CUAD.907.1,UNR.CUAD.907.1,26341356,6,5,$18.50,$111.00,$92.50,,
A02140014,70221749,Facturado,gp@vsys.com,17/09/2014,26341357,UNC.CUAD.911.1,UNR.CUAD.911.1,26341358,6,5,$12.00,$72.00,$60.00,,
A02140014,70221749,Facturado,gp@vsys.com,17/09/2014,26341359,UNC.CUAD.917.1,UNR.CUAD.917.1,26341360,1,1,$430.50,$430.50,$430.50,,
A09140189,70221746,Facturado,gp@vsys.com,22/10/2014,27264509,UNC.CUAD.912.1,UNR.CUAD.912.1,27264556,4,1,$162.80,$651.20,$162.80,,
A09140189,70221746,Facturado,gp@vsys.com,22/10/2014,27264570,UNC.CUAD.911.1,UNR.CUAD.911.1,27264571,4,1,$12.00,$48.00,$12.00,,
A09140189,70221746,Facturado,gp@vsys.com,22/10/2014,27264509,UNC.CUAD.912.1,UNR.CUAD.912.1,27264556,4,3,$162.80,$651.20,$488.40,,
A09140189,70221746,Facturado,gp@vsys.com,22/10/2014,27264570,UNC.CUAD.911.1,UNR.CUAD.911.1,27264571,4,3,$12.00,$48.00,$36.00,,
A09140190,70228711,Facturado,gp@vsys.com,06/01/2015,27264588,UNC.CUAD.912.1,UNR.CUAD.912.1,27264608,1,1,$162.80,$162.80,$162.80,,
A09140190,70228711,Facturado,gp@vsys.com,06/01/2015,27264620,UNC.CUAD.911.1,UNR.CUAD.911.1,27264621,1,1,$12.00,$12.00,$12.00,,
A02140012,71336900,Facturado,gp@vsys.com,18/02/2015,26341550,UNC.CUAD.904.1,UNR.CUAD.904.1,26341551,23,1,$162.80,"$3,744.40",$162.80,,
A02140012,71336900,Facturado,gp@vsys.com,18/02/2015,26341677,UNC.CUAD.911.1,UNR.CUAD.911.1,26341678,23,1,$12.00,$276.00,$12.00,,
A07150049,70221746,Facturado,gp@vsys.com,15/08/2015,28264471,UNC.CUAD.911.1,UNR.CUAD.911.1,28264472,2,2,$12.00,$24.00,$24.00,,
A07150049,70221746,Facturado,gp@vsys.com,15/08/2015,28264426,UNC.CUAD.912.1,UNR.CUAD.912.1,28264470,2,2,$162.80,$325.60,$325.60,,
A04150257,70221746,Facturado,gp@vsys.com,11/08/2015,28109402,UNC.CUAD.904.1,UNR.CUAD.904.1,28109421,2,1,$162.80,$325.60,$162.80,,
A04150257,70221746,Facturado,gp@vsys.com,11/08/2015,28109435,UNC.CUAD.911.1,UNR.CUAD.911.1,28109436,2,1,$12.00,$24.00,$12.00,,
A02140018,71242693,Facturado,gp@vsys.com,12/10/2015,26341763,UNC.CUAD.904.1,UNR.CUAD.904.1,26341764,6,1,$162.80,$976.80,$162.80,,
A02140018,71242693,Facturado,gp@vsys.com,12/10/2015,26341805,UNC.CUAD.911.1,UNR.CUAD.911.1,26341806,6,1,$12.00,$72.00,$12.00,,
A02140008,70221746,Facturado,gp@vsys.com,08/12/2015,26340472,UNC.CUAD.904.1,UNR.CUAD.904.1,26340473,128,2,$162.80,"$20,838.40",$325.60,,
A02140008,70221746,Facturado,gp@vsys.com,08/12/2015,26341124,UNC.CUAD.911.1,UNR.CUAD.911.1,26341125,128,2,$12.00,"$1,536.00",$24.00,,
A02140016,71282398,Facturado,gp@vsys.com,12/02/2016,26341449,UNC.CUAD.911.1,UNR.CUAD.911.1,26341450,5,1,$12.00,$60.00,$12.00,,
A02140016,71282398,Facturado,gp@vsys.com,12/02/2016,26341412,UNC.CUAD.904.1,UNR.CUAD.904.1,26341413,5,1,$162.80,$814.00,$162.80,,
A02140016,71282398,Facturado,gp@vsys.com,12/02/2016,26341449,UNC.CUAD.911.1,UNR.CUAD.911.1,26341450,5,1,$12.00,$60.00,$12.00,,
A02140016,71282398,Facturado,gp@vsys.com,12/02/2016,26341412,UNC.CUAD.904.1,UNR.CUAD.904.1,26341413,5,1,$162.80,$814.00,$162.80,,
A09140189,70221746,Facturado,gp@vsys.com,16/11/2016,26330876,UNC.CUAD.904.1,UNR.CUAD.904.1,26330877,205,2,$162.80,"$33,374.00",$325.60,,
A04150257,70221746,Facturado,gp@vsys.com,15/03/2017,27264568,UNC.CUAD.907.1,UNR.CUAD.907.1,27264569,3,1,$18.50,$55.50,$18.50,,
A02140008,70221746,Facturado,gp@vsys.com,11/04/2017,26340476,UNC.CUAD.907.1,UNR.CUAD.907.1,26341123,128,1,$18.50,"$2,368.00",$18.50,,
A12171936,71640442,Facturado,gp@vsys.com,30/01/2018,32473959,UNC.CUAD.912.1,UNR.CUAD.912.1,32474050,1,1,$162.80,$162.80,$162.80,,
A02140008,70221746,Facturado,gp@vsys.com,06/02/2018,26340472,UNC.CUAD.904.1,UNR.CUAD.904.1,26340473,128,1,$162.80,"$20,838.40",$162.80,,
A02140008,70221746,Facturado,gp@vsys.com,06/02/2018,26341124,UNC.CUAD.911.1,UNR.CUAD.911.1,26341125,128,1,$162.80,"$20,838.40",$162.80,,
A05181413,70221746,Facturado,gp@vsys.com,05/06/2018,33114964,UNC.CUAD.912.1,UNR.CUAD.912.1,33115055,1,1,$125.85,$125.85,$125.85,,
A09181117,70221746,Facturado,gp@vsys.com,03/10/2018,33573652,UNC.CUAD.912.1,UNR.CUAD.912.1,33573743,1,1,$125.85,$125.85,$125.85,,
A10181588,70221746,Facturado,gp@vsys.com,08/11/2018,33649134,UNC.CUAD.V9.4,UNR.CUAD.V9.4,33649223,1,1,$125.85,$125.85,$125.85,,
A09140026,70221746,Facturado,gp@vsys.com,29/11/2018,27175701,UNC.CUAD.907.1,UNR.CUAD.907.1,27175702,2,1,$18.50,$37.00,$18.50,,
A02190492,70221746,Facturado,gp@vsys.com,12/02/2019,34265236,UNC.CUAD.912.1,UNR.CUAD.912.1,34265336,1,1,$125.85,$125.85,$125.85,,
A09140026,70221746,Facturado,gp@vsys.com,09/04/2019,27175691,UNC.CUAD.906.1.1 ,UNR.CUAD.906.1.1 ,27175700,2,1,$18.50,$37.00,$18.50,,
A09140026,70221746,Facturado,gp@vsys.com,09/04/2019,27175701,UNC.CUAD.907.1,UNR.CUAD.907.1,27175702,2,1,$18.50,$37.00,$18.50,,
A02140008,70221746,Facturado,gp@vsys.com,22/05/2019,26340476,UNC.CUAD.907.1,UNR.CUAD.907.1,26341123,128,2,$18.50,"$2,368.00",$37.00,,
A12120060,71400679,Facturado,gp@vsys.com,02/04/2014,24934319,UNC.CUAD.903.1,UNR.CUAD.903.1,24934320,70,70,$162.80,"$11,396.00","$11,396.00",,
A12120060,71400679,Facturado,gp@vsys.com,02/04/2014,24934321,UNC.CUAD.904.1,UNR.CUAD.904.1,24934322,10,10,$162.80,"$1,628.00","$1,628.00",,
A12120060,71400679,Facturado,gp@vsys.com,02/04/2014,24934325,UNC.CUAD.910.1,UNR.CUAD.910.1,24934326,80,80,$12.00,$960.00,$960.00,,
A12120060,71400679,Facturado,gp@vsys.com,02/04/2014,24934327,UNC.CUAD.916.1,UNR.CUAD.916.1,24934328,10,5,$262.50,"$2,625.00","$1,312.50",,
A12120060,71400679,Facturado,gp@vsys.com,02/04/2014,24934329,UNC.CUAD.918.1,UNR.CUAD.918.1,24934330,2,2,$455.00,$910.00,$910.00,,
A05130203,71400679,Facturado,gp@vsys.com,02/04/2014,25454867,UNC.CUAD.903.1,UNR.CUAD.903.1,25454868,11,11,$162.80,"$1,790.80","$1,790.80",,
A07130204,71400679,Facturado,gp@vsys.com,02/04/2014,25650915,UNC.CUAD.903.1,UNR.CUAD.903.1,25650916,8,8,$162.80,"$1,302.40","$1,302.40",,
A07130204,71400679,Facturado,gp@vsys.com,02/04/2014,25650917,UNC.CUAD.904.1,UNR.CUAD.904.1,25650918,1,1,$162.80,$162.80,$162.80,,
A07130204,71400679,Facturado,gp@vsys.com,02/04/2014,25650919,UNC.CUAD.911.1,UNR.CUAD.911.1,25650920,9,9,$12.00,$108.00,$108.00,,
A09130304,71400679,Facturado,gp@vsys.com,02/04/2014,25812639,UNC.CUAD.903.1,UNR.CUAD.903.1,25812640,5,5,$162.80,$814.00,$814.00,,
A09130304,71400679,Facturado,gp@vsys.com,02/04/2014,25812641,UNC.CUAD.911.1,UNR.CUAD.911.1,25812642,5,5,$12.00,$60.00,$60.00,,
A10130026,71400679,Facturado,gp@vsys.com,02/04/2014,25852549,UNC.CUAD.903.1,UNR.CUAD.903.1,25852550,1,1,$162.80,$162.80,$162.80,,
A01140030,71400679,Facturado,gp@vsys.com,02/04/2014,26228576,UNC.CUAD.903.1,UNR.CUAD.903.1,26228650,10,10,$162.80,"$1,628.00","$1,628.00",,
A10130026,71400679,Facturado,gp@vsys.com,02/04/2014,25852551,UNC.CUAD.911.1,UNR.CUAD.911.1,25852552,1,1,$12.00,$12.00,$12.00,,
A10130182,71400679,Facturado,gp@vsys.com,02/04/2014,25943639,UNC.CUAD.904.1,UNR.CUAD.904.1,25943640,3,3,$162.80,$488.40,$488.40,,
A10130182,71400679,Facturado,gp@vsys.com,02/04/2014,25943641,UNC.CUAD.911.1,UNR.CUAD.911.1,25943642,3,3,$12.00,$36.00,$36.00,,
A12130063,71400679,Facturado,gp@vsys.com,02/04/2014,26034013,UNC.CUAD.904.1,UNR.CUAD.904.1,26034014,1,1,$162.80,$162.80,$162.80,,
A01140033,71400679,Facturado,gp@vsys.com,02/04/2014,26021633,UNC.CUAD.911.1,UNR.CUAD.911.1,26021634,5,5,$12.00,$60.00,$60.00,,
A12130033,71400679,Facturado,gp@vsys.com,02/04/2014,26018387,UNC.CUAD.911.1,UNR.CUAD.911.1,26018388,5,5,$12.00,$60.00,$60.00,,
A02140010,71400679,Facturado,gp@vsys.com,02/04/2014,26343097,UNC.CUAD.903.1,UNR.CUAD.903.1,26343144,7,7,$162.80,"$1,139.60","$1,139.60",,
A02140010,71400679,Facturado,gp@vsys.com,02/04/2014,26343145,UNC.CUAD.911.1,UNR.CUAD.911.1,26343146,7,7,$12.00,$84.00,$84.00,,
A04140026,71400679,Facturado,gp@vsys.com,02/04/2014,26536841,UNC.CUAD.908.1,UNR.CUAD.908.1,26536842,5,5,$18.50,$92.50,$92.50,,
A04140249,71400679,Facturado,gp@vsys.com,02/04/2014,26594426,UNC.CUAD.903.1,UNR.CUAD.903.1,26594437,3,3,$162.80,$488.40,$488.40,,
A04140249,71400679,Facturado,gp@vsys.com,02/04/2014,26594438,UNC.CUAD.911.1,UNR.CUAD.911.1,26594439,3,3,$12.00,$36.00,$36.00,,
A05140352,71400679,Facturado,gp@vsys.com,23/05/2014,26711997,UNC.CUAD.903.1,UNR.CUAD.903.1,26712007,1,1,$162.80,$162.80,$162.80,,
