folio,siteNumber,phase,user,startDate,partId,sku,unr,unrId,qty,fac_qty,unitaryPrice, Adjusted income (TOTAL) ,rent,,period
A03171184,71619952,Facturado,gp@vsys.com,01/11/2017,31181406,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31181407,1,1,$121.13,$121.13,$121.13,,
A03171203,71619799,Facturado,gp@vsys.com,01/11/2017,31182677,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31182678,1,1,$121.13,$121.13,$121.13,,
A03171208,71619815,Facturado,gp@vsys.com,01/11/2017,31182725,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31182726,1,1,$121.13,$121.13,$121.13,,
A06170436,71632232,Facturado,gp@vsys.com,01/11/2017,31606263,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31606264,1,1,$121.13,$121.13,$121.13,,
A03170697,71619798,Facturado,gp@vsys.com,01/11/2017,31171149,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31171150,1,1,$121.13,$121.13,$121.13,,
A03170787,71620011,Facturado,gp@vsys.com,01/11/2017,31172382,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31172383,1,1,$121.13,$121.13,$121.13,,
A03170867,71619929,Facturado,gp@vsys.com,01/11/2017,31172074,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31172075,1,1,$121.13,$121.13,$121.13,,
A03170884,71619951,Facturado,gp@vsys.com,01/11/2017,31172114,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31172115,1,1,$121.13,$121.13,$121.13,,
A03170889,71619015,Facturado,gp@vsys.com,01/11/2017,31173098,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31173099,1,1,$121.13,$121.13,$121.13,,
A03170974,71619664,Facturado,gp@vsys.com,01/11/2017,31176810,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31176811,1,1,$121.13,$121.13,$121.13,,
A03171030,71619723,Facturado,gp@vsys.com,01/11/2017,31178752,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31178753,1,1,$121.13,$121.13,$121.13,,
A03171032,71619726,Facturado,gp@vsys.com,01/11/2017,31178760,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31178761,1,1,$121.13,$121.13,$121.13,,
A03171054,71619825,Facturado,gp@vsys.com,01/11/2017,31171221,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31171222,1,1,$121.13,$121.13,$121.13,,
A03171177,71619926,Facturado,gp@vsys.com,01/11/2017,31181358,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31181359,1,1,$121.13,$121.13,$121.13,,
A03171211,71619835,Facturado,gp@vsys.com,01/11/2017,31182789,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31182790,1,1,$121.13,$121.13,$121.13,,
A03171313,71619523,Facturado,gp@vsys.com,01/11/2017,31174771,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31174772,1,1,$121.13,$121.13,$121.13,,
A03171477,71619089,Facturado,gp@vsys.com,01/11/2017,31214235,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31214236,1,1,$121.13,$121.13,$121.13,,
A03170640,71618936,Facturado,gp@vsys.com,01/11/2017,31169728,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31169729,1,1,$121.13,$121.13,$121.13,,
A03170778,71619990,Facturado,gp@vsys.com,01/11/2017,31172318,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31172319,1,1,$121.13,$121.13,$121.13,,
A03170790,71620017,Facturado,gp@vsys.com,01/11/2017,31172398,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31172399,1,1,$121.13,$121.13,$121.13,,
A03170929,71619135,Facturado,gp@vsys.com,01/11/2017,31174470,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31174471,1,1,$121.13,$121.13,$121.13,,
A03171024,71619708,Facturado,gp@vsys.com,01/11/2017,31178704,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31178705,1,1,$121.13,$121.13,$121.13,,
A03171026,71619713,Facturado,gp@vsys.com,01/11/2017,31178720,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31178721,1,1,$121.13,$121.13,$121.13,,
A03171045,71619964,Facturado,gp@vsys.com,01/11/2017,31172164,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31172165,1,1,$121.13,$121.13,$121.13,,
A03171060,71619763,Facturado,gp@vsys.com,01/11/2017,31170870,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31170871,1,1,$121.13,$121.13,$121.13,,
A03171084,71620043,Facturado,gp@vsys.com,01/11/2017,31179461,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31179462,1,1,$121.13,$121.13,$121.13,,
A03171314,71619529,Facturado,gp@vsys.com,01/11/2017,31174784,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31174785,1,1,$121.13,$121.13,$121.13,,
A03171317,71619534,Facturado,gp@vsys.com,01/11/2017,31174792,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31174793,1,1,$121.13,$121.13,$121.13,,
A03171473,71619084,Facturado,gp@vsys.com,01/11/2017,31214219,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31214220,1,1,$121.13,$121.13,$121.13,,
A03170804 ,71620024,Facturado,gp@vsys.com,01/11/2017,31174982,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31174983,1,1,$121.13,$121.13,$121.13,,
A03170857,71618989,Facturado,gp@vsys.com,01/11/2017,31173032,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31173033,1,1,$121.13,$121.13,$121.13,,
A03170901,71619061,Facturado,gp@vsys.com,01/11/2017,31173476,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31173477,1,1,$121.13,$121.13,$121.13,,
A03170978,71619669,Facturado,gp@vsys.com,01/11/2017,31176834,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31176835,1,1,$121.13,$121.13,$121.13,,
A03171079,71619989,Facturado,gp@vsys.com,01/11/2017,31179389,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31179390,1,1,$121.13,$121.13,$121.13,,
A03171081,71620038,Facturado,gp@vsys.com,01/11/2017,31179429,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31179430,1,1,$121.13,$121.13,$121.13,,
A03171151,71619850,Facturado,gp@vsys.com,01/11/2017,31181700,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31181701,1,1,$121.13,$121.13,$121.13,,
A03171231,71619464,Facturado,gp@vsys.com,01/11/2017,31184017,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31184018,1,1,$121.13,$121.13,$121.13,,
A04170251,71619841,Facturado,gp@vsys.com,01/11/2017,31171490,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31171491,1,1,$121.13,$121.13,$121.13,,
A06171685,71619128,Facturado,gp@vsys.com,01/11/2017,31669643,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31669644,1,1,$121.13,$121.13,$121.13,,
A06171951,71619702,Facturado,gp@vsys.com,01/11/2017,31726607,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31726608,1,1,$121.13,$121.13,$121.13,,
A03170677,71619778,Facturado,gp@vsys.com,01/11/2017,31171115,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31171116,1,1,$121.13,$121.13,$121.13,,
A03171048,71619936,Facturado,gp@vsys.com,01/11/2017,31172090,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31172091,1,1,$121.13,$121.13,$121.13,,
A03171068,71619779,Facturado,gp@vsys.com,01/11/2017,31179333,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31179334,1,1,$121.13,$121.13,$121.13,,
A03171074,71619785,Facturado,gp@vsys.com,01/11/2017,31179341,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31179342,1,1,$121.13,$121.13,$121.13,,
A03171076,71619985,Facturado,gp@vsys.com,01/11/2017,31179381,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31179382,1,1,$121.13,$121.13,$121.13,,
A03171100,71620013,Facturado,gp@vsys.com,01/11/2017,31180280,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31180281,1,1,$121.13,$121.13,$121.13,,
A03171101,71620026,Facturado,gp@vsys.com,01/11/2017,31180304,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31180305,1,1,$121.13,$121.13,$121.13,,
A03171103,71620028,Facturado,gp@vsys.com,01/11/2017,31180320,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31180321,1,1,$121.13,$121.13,$121.13,,
A03171155,71619853,Facturado,gp@vsys.com,01/11/2017,31181716,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31181717,1,1,$121.13,$121.13,$121.13,,
A03171161,71619866,Facturado,gp@vsys.com,01/11/2017,31181748,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31181749,1,1,$121.13,$121.13,$121.13,,
A03171181,71619935,Facturado,gp@vsys.com,01/11/2017,31181398,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31181399,1,1,$121.13,$121.13,$121.13,,
A03171459,71619874,Facturado,gp@vsys.com,01/11/2017,31181772,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31181773,1,1,$121.13,$121.13,$121.13,,
A03171485,71619122,Facturado,gp@vsys.com,01/11/2017,31214331,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31214332,1,1,$121.13,$121.13,$121.13,,
A08170345 ,71643674,Facturado,gp@vsys.com,01/11/2017,31915679,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31915680,1,1,$121.13,$121.13,$121.13,,
A03171047,71619966,Facturado,gp@vsys.com,01/11/2017,31172175,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31172176,1,1,$121.13,$121.13,$121.13,,
A03171070,71619773,Facturado,gp@vsys.com,01/11/2017,31179317,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31179318,1,1,$121.13,$121.13,$121.13,,
A03171207,71619813,Facturado,gp@vsys.com,01/11/2017,31182717,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31182718,1,1,$121.13,$121.13,$121.13,,
A03171482,71619110,Facturado,gp@vsys.com,01/11/2017,31214261,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31214262,1,1,$121.13,$121.13,$121.13,,
A01170510,71497907,Facturado,gp@vsys.com,01/10/2017,30493081,UNC.CUAD.BS.103,UNR.CUAD.BS.103 ,30493082,9,9,$166.06,"$1,494.54","$1,494.54",,
A01170510,71497907,Facturado,gp@vsys.com,01/10/2017,30493085,UNC.CUAD.BS.203,UNC.CUAD.BS.203,30493086,9,9,$7.20,$64.80,$64.80,,
A01170510,71497907,Facturado,gp@vsys.com,01/10/2017,30493083,UNC.CUAD.BS.201,UNR.CUAD.BS.201,30493084,3,1,$51.30,$153.90,$51.30,,
A01170510,71497907,Facturado,gp@vsys.com,01/10/2017,30493087,UNC.CUAD.BS.901 ,UNR.CUAD.BS.901,30493088,10,9,$17.10,$171.00,$153.90,,
A01170510,71497907,Facturado,gp@vsys.com,01/10/2017,30493092,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30493093,1,1,$647.10,$647.10,$647.10,,
A01170791,71609102,Facturado,gp@vsys.com,10/01/2017,31056122,UNR.CUAD.BS.101,UNR.CUAD.BS.101,31056122,47,46,$121.13,"$5,693.11","$5,571.98",,
A01170791,71609102,Facturado,gp@vsys.com,10/01/2017,31056124,UNC.CUAD.BS.103,UNR.CUAD.BS.103,31056124,10,8,$165.73,"$1,657.30","$1,325.84",,
A01170791,71609102,Facturado,gp@vsys.com,10/01/2017,31056126,UNR.CUAD.BS.104,UNR.CUAD.BS.104,31056126,6,6,$199.85,"$1,199.10","$1,199.10",,
A01170791,71609102,Facturado,gp@vsys.com,10/01/2017,31056128,UNR.CUAD.BS.201,UNR.CUAD.BS.201,31056128,3,1,$51.30,$153.90,$51.30,,
A01170791,71609102,Facturado,gp@vsys.com,10/01/2017,31056130,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31056130,63,60,$17.10,"$1,077.30","$1,026.00",,
A01170791,71609102,Facturado,gp@vsys.com,10/01/2017,31056140,UNR.CUAD.BS.902,UNR.CUAD.BS.902,31056140,1,1,$647.10,$647.10,$647.10,,
A02170046,71609546,Facturado,gp@vsys.com,01/10/2017,31061854,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31061855,1,1,$121.13,$121.13,$121.13,,
A02170046,71609546,Facturado,gp@vsys.com,01/10/2017,31061856,UNC.CUAD.BS.102,UNR.CUAD.BS.102,31061857,56,50,$137.10,"$7,677.60","$6,855.00",,
A02170046,71609546,Facturado,gp@vsys.com,01/10/2017,31061858,UNC.CUAD.BS.104,UNR.CUAD.BS.104,31061859,12,10,$199.85,"$2,398.20","$1,998.50",,
A02170046,71609546,Facturado,gp@vsys.com,01/10/2017,31061877,UNC.CUAD.BS.902,UNR.CUAD.BS.902,31061878,3,3,$647.10,"$1,941.30","$1,941.30",,
A02170119,71609546,Facturado,gp@vsys.com,01/10/2017,31067191,UNC.CUAD.BS.903,UNR.CUAD.BS.903,31067192,1,1,$359.10,$359.10,$359.10,,
A02170059,71609547,Facturado,gp@vsys.com,01/10/2017,31062404,UNC.CUAD.BS.102,UNR.CUAD.BS.102,31062405,3,3,$137.10,$411.30,$411.30,,
A02170063,71612265,Facturado,gp@vsys.com,01/10/2017,31062522,UNC.CUAD.BS.102,UNR.CUAD.BS.102,31062523,8,8,$137.10,"$1,096.80","$1,096.80",,
A02170062,71609637,Facturado,gp@vsys.com,01/10/2017,31062509,UNC.CUAD.BS.102,UNR.CUAD.BS.102,31062510,3,3,$137.10,$411.30,$411.30,,
A02170061,71609589,Facturado,gp@vsys.com,01/10/2017,31062483,UNC.CUAD.BS.102,UNR.CUAD.BS.102,31062484,3,3,$137.10,$411.30,$411.30,,
A02170064,71609590,Facturado,gp@vsys.com,01/10/2017,31062496,UNC.CUAD.BS.102,UNR.CUAD.BS.102,31062497,3,3,$137.10,$411.30,$411.30,,
A02170053,71609548,Facturado,gp@vsys.com,01/10/2017,31062568,UNC.CUAD.BS.102,UNR.CUAD.BS.102,31062569,3,3,$137.10,$411.30,$411.30,,
A02170052,71609618,Facturado,gp@vsys.com,01/10/2017,31062600,UNC.CUAD.BS.102,UNR.CUAD.BS.102,31062602,3,3,$137.10,$411.30,$411.30,,
A02170055,71609624,Facturado,gp@vsys.com,01/10/2017,31062617,UNC.CUAD.BS.102,UNR.CUAD.BS.102,31062618,3,3,$137.10,$411.30,$411.30,,
A02170056,71609628,Facturado,gp@vsys.com,01/10/2017,31062630,UNC.CUAD.BS.102,UNR.CUAD.BS.102,31062631,3,3,$137.10,$411.30,$411.30,,
A02170057,71609630,Facturado,gp@vsys.com,01/10/2017,31062643,UNC.CUAD.BS.102,UNR.CUAD.BS.102,31062644,3,3,$137.10,$411.30,$411.30,,
A02170054,71609587,Facturado,gp@vsys.com,01/10/2017,31062581,UNC.CUAD.BS.102,UNR.CUAD.BS.102,31062582,3,1,$137.10,$411.30,$137.10,,
A02170060,71609587,Facturado,gp@vsys.com,01/10/2017,31062457,UNC.CUAD.BS.102,UNR.CUAD.BS.102,31062461,8,8,$137.10,"$1,096.80","$1,096.80",,
A02170060,71609587,Facturado,gp@vsys.com,01/10/2017,31062465,UNC.CUAD.BS.104,UNR.CUAD.BS.104,31062466,1,1,$199.85,$199.85,$199.85,,
A08170170,71641046,Facturado,gp@vsys.com,01/12/2018,31897392,UNC.CUAD.BS.101 ,UNR.CUAD.BS.101,31897393,97,97,$121.13,"$11,749.61","$11,749.61",,
A08170170,71641046,Facturado,gp@vsys.com,01/12/2018,31897394,UNC.CUAD.BS.102,UNR.CUAD.BS.102,31897395,7,7,$137.10,$959.70,$959.70,,
A08170170,71641046,Facturado,gp@vsys.com,01/12/2018,31897396,UNC.CUAD.BS.103,UNR.CUAD.BS.103,31897397,3,2,$165.73,$497.19,$331.46,,
A08170170,71641046,Facturado,gp@vsys.com,01/12/2018,31897406,UNC.CUAD.BS.901 ,UNR.CUAD.BS.901,31897407,107,107,$17.10,"$1,829.70","$1,829.70",,
A08170170,71641046,Facturado,gp@vsys.com,01/12/2018,31897416,UNC.CUAD.BS.902,UNR.CUAD.BS.902,31897417,1,1,$647.10,$647.10,$647.10,,
A09170768,71641046,Facturado,gp@vsys.com,01/12/2018,32034952,UNC.CUAD.BS.102,UNR.CUAD.BS.102,32034953,2,1,$137.10,$274.20,$137.10,,
A09170768,71641046,Facturado,gp@vsys.com,01/12/2018,32034952,UNC.CUAD.BS.102,UNR.CUAD.BS.102,32034953,2,1,$137.10,$274.20,$137.10,,
A09170768,71641046,Facturado,gp@vsys.com,01/12/2018,32034954,UNC.CUAD.BS.101,UNR.CUAD.BS.101,32034955,3,3,$121.13,$363.39,$363.39,,
A08180131,71641046,Facturado,gp@vsys.com,01/12/2018,33371404,UNC.CUAD.BS.101,UNR.CUAD.BS.101,33371405,5,5,$121.46,$607.30,$607.30,,
A08180131,71641046,Facturado,gp@vsys.com,01/12/2018,33371406,UNC.CUAD.BS.901,UNR.CUAD.BS.901,33371407,5,5,$17.10,$85.50,$85.50,,
A11180171,71641046,Facturado,gp@vsys.com,01/12/2018,33668242,UNC.CUAD.BS.901,UNR.CUAD.BS.901,33668243,3,3,$17.10,$51.30,$51.30,,
A11180171,71641046,Facturado,gp@vsys.com,01/12/2018,33668249,UNC.CUAD.BS.101,UNR.CUAD.BS.101,33668250,3,3,$121.46,$364.38,$364.38,,
A06171422,71635755,Facturado,gp@vsys.com,01/10/2017,31652821,UNC.CUAD60.BS.101,UNR.CUAD60.BS.101,31652822,46,46,$174.43,"$8,023.78","$8,023.78",,
A06171422,71635755,Facturado,gp@vsys.com,01/10/2017,31652823,UNC.CUAD60.BS.102,UNR.CUAD60.BS.102,31652824,1,1,$179.32,$179.32,$179.32,,
A06171422,71635755,Facturado,gp@vsys.com,01/10/2017,31652825,UNC.CUAD60.BS.103,UNR.CUAD60.BS.103,31652826,3,3,$190.33,$570.99,$570.99,,
A06171422,71635755,Facturado,gp@vsys.com,01/10/2017,31652829,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,31652830,50,50,$12.00,$600.00,$600.00,,
A06171422,71635755,Facturado,gp@vsys.com,01/10/2017,31652839,UNC.CUAD60.BS.902,UNR.CUAD60.BS.902,31652840,1,1,$455.00,$455.00,$455.00,,
A03171182,71465658,Facturado,gp@vsys.com,01/10/2017,31182041,UNC.CUAD.BS.102,UNR.CUAD.BS.102,31182042,43,43,$137.10,"$5,895.30","$5,895.30",,
A03171182,71465658,Facturado,gp@vsys.com,01/10/2017,31182043,UNC.CUAD.BS.103,UNR.CUAD.BS.103,31182044,3,3,$165.83,$497.49,$497.49,,
A03171182,71465658,Facturado,gp@vsys.com,01/10/2017,31182045,UNC.CUAD.BS.104,UNR.CUAD.BS.104,31182046,11,11,$199.85,"$2,198.35","$2,198.35",,
A03171182,71465658,Facturado,gp@vsys.com,01/10/2017,31182047,UNC.CUAD.BS.201,UNR.CUAD.BS.201,31182048,2,2,$51.30,$102.60,$102.60,,
A03171182,71465658,Facturado,gp@vsys.com,01/10/2017,31182049,UNC.CUAD.BS.202,UNR.CUAD.BS.202,31182050,1,1,$522.00,$522.00,$522.00,,
A03171182,71465658,Facturado,gp@vsys.com,01/10/2017,31182051,UNC.CUAD.BS.203,UNR.CUAD.BS.203,31182052,1,1,$7.20,$7.20,$7.20,,
A03171182,71465658,Facturado,gp@vsys.com,01/10/2017,31182053,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31182054,57,57,$17.10,$974.70,$974.70,,
A03171182,71465658,Facturado,gp@vsys.com,01/10/2017,31182063,UNC.CUAD.BS.902,UNR.CUAD.BS.902,31182064,1,1,$647.10,$647.10,$647.10,,
A06171635,71634872,Facturado,gp@vsys.com,01/10/2017,31665065,UNC.CUAD.BS.902,UNR.CUAD.BS.902,31665066,1,1,$647.10,$647.10,$647.10,,
A06171635,71634872,Facturado,gp@vsys.com,01/10/2017,31665070,UNC.CUAD.BS.101,UNR.CUAD.BS.101,31665071,22,22,$121.13,"$2,664.86","$2,664.86",,
A06171635,71634872,Facturado,gp@vsys.com,01/10/2017,31665072,UNC.CUAD.BS.104,UNR.CUAD.BS.104,31665073,11,11,$199.85,"$2,198.35","$2,198.35",,
A06171635,71634872,Facturado,gp@vsys.com,01/10/2017,31665074,UNC.CUAD.BS.201,UNR.CUAD.BS.201,31665075,3,1,$51.30,$153.90,$51.30,,
A06171635,71634872,Facturado,gp@vsys.com,01/10/2017,31665076,UNC.CUAD.BS.202,UNR.CUAD.BS.202,31665077,1,1,$522.00,$522.00,$522.00,,
A06171635,71634872,Facturado,gp@vsys.com,01/10/2017,31665078,UNC.CUAD.BS.901,UNR.CUAD.BS.901,31665079,33,33,$17.10,$564.30,$564.30,,
A08160114 ,71282520,Facturado,gp@vsys.com,01/11/2017,30452927,UNC.CUAD.BS.104 ,UNR.CUAD.BS.104 ,30452928,500,470,$199.85,"$99,925.00","$93,929.50",,
A08160114 ,71282520,Facturado,gp@vsys.com,01/11/2017,30452929,UNC.CUAD.BS.201,UNR.CUAD.BS.201,30452930,2,1,$51.30,$102.60,$51.30,,
A12160208,71282520,Facturado,gp@vsys.com,01/11/2017,30805457,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30805458,1,1,$647.10,$647.10,$647.10,,
A01170031,71282520,Facturado,gp@vsys.com,01/11/2017,30456793,UNC.CUAD.BS.902,UNR.CUAD.BS.902,30456794,1,1,$647.10,$647.10,$647.10,,
A01170031,71282520,Facturado,gp@vsys.com,01/11/2017,30456795,UNC.CUAD.BS.901,UNR.CUAD.BS.901,30456796,500,474,$17.10,"$8,550.00","$8,105.40",,
A08160114 ,71282520,Facturado,gp@vsys.com,01/11/2017,30452927,UNC.CUAD.BS.104 ,UNR.CUAD.BS.104 ,30452928,500,4,$199.85,"$99,925.00",$799.40,,
A07170182,71607113,Facturado,gp@vsys.com,01/11/2017,31739983,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,31739984,10,10,$12.00,$120.00,$120.00,,
A07170182,71607113,Facturado,gp@vsys.com,01/11/2017,31739985,UNC.CUAD60.BS.101,UNR.CUAD60.BS.101,31739986,7,7,$174.43,"$1,221.01","$1,221.01",,
A07170182,71607113,Facturado,gp@vsys.com,01/11/2017,31739987,UNC.CUAD60.BS.103,UNR.CUAD60.BS.103,31739988,3,3,$190.33,$570.99,$570.99,,
A07170182,71607113,Facturado,gp@vsys.com,01/11/2017,31739989,UNC.CUAD60.BS.201,UNR.CUAD60.BS.201,31739990,1,1,$41.95,$41.95,$41.95,,
A07170182,71607113,Facturado,gp@vsys.com,01/11/2017,31739991,UNC.C60.BS.910,-,-,4,4,"$1,562.50","$6,250.00","$6,250.00",,
A07170182,71607113,Facturado,gp@vsys.com,01/11/2017,31739998,UNC.CUAD60.BS.902,UNR.CUAD60.BS.902,31739999,1,1,$455.00,$455.00,$455.00,,
A07170014,71639376,Facturado,gp@vsys.com,01/12/2017,31730487,UNC.CUAD60.BS.101,UNR.CUAD60.BS.101,31730488,30,30,$174.43,"$5,232.90","$5,232.90",,
A07170014,71639376,Facturado,gp@vsys.com,01/12/2017,31730489,UNC.CUAD60.BS.104,UNR.CUAD60.BS.104,31730490,10,10,$223.45,"$2,234.50","$2,234.50",,
A07170014,71639376,Facturado,gp@vsys.com,01/12/2017,31730491,UNC.CUAD60.BS.201,UNR.CUAD60.BS.201,31730492,1,1,$41.95,$41.95,$41.95,,
A07170014,71639376,Facturado,gp@vsys.com,01/12/2017,31730495,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,31730496,40,40,$12.00,$480.00,$480.00,,
A07170014,71639376,Facturado,gp@vsys.com,01/12/2017,31730508,UNC.CUAD60.BS.902,UNR.CUAD60.BS.902,31730509,1,1,$455.00,$455.00,$455.00,,
A07170351,71639386,Facturado,gp@vsys.com,01/02/2018,31784407,UNC.CUAD60.BS.101,UNR.CUAD60.BS.101,31784408,5,5,$174.43,$872.15,$872.15,,
A07170351,71639386,Facturado,gp@vsys.com,01/02/2018,31784409,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,31784410,5,5,$12.00,$60.00,$60.00,,
A07170343,71639377,Facturado,gp@vsys.com,01/03/2018,31784319,UNC.CUAD60.BS.101,UNR.CUAD60.BS.101,31784320,5,5,$174.43,$872.15,$872.15,,
A07170343,71639377,Facturado,gp@vsys.com,01/03/2018,31784321,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,31784322,5,5,$12.00,$60.00,$60.00,,
A07170344,71639378,Facturado,gp@vsys.com,01/03/2018,31784330,UNC.CUAD60.BS.101,UNR.CUAD60.BS.101,31784331,5,5,$174.43,$872.15,$872.15,,
A07170344,71639378,Facturado,gp@vsys.com,01/03/2018,31784332,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,31784333,5,5,$12.00,$60.00,$60.00,,
A07170352,71639387,Facturado,gp@vsys.com,01/03/2018,31784418,UNC.CUAD60.BS.101,UNR.CUAD60.BS.101,31784419,5,5,$174.43,$872.15,$872.15,,
A07170352,71639387,Facturado,gp@vsys.com,01/03/2018,31784420,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,31784421,5,5,$12.00,$60.00,$60.00,,
A07170354,71639393,Facturado,gp@vsys.com,01/03/2018,31784451,UNC.CUAD60.BS.101,UNR.CUAD60.BS.101,31784452,5,5,$174.43,$872.15,$872.15,,
A07170354,71639393,Facturado,gp@vsys.com,01/03/2018,31784453,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,31784454,5,5,$12.00,$60.00,$60.00,,
A07170357,71639395,Facturado,gp@vsys.com,01/03/2018,31784469,UNC.CUAD60.BS.101,UNR.CUAD60.BS.101,31784470,5,5,$174.43,$872.15,$872.15,,
A07170357,71639395,Facturado,gp@vsys.com,01/03/2018,31784471,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,31784472,5,5,$12.00,$60.00,$60.00,,
A07170356,71639396,Facturado,gp@vsys.com,01/03/2018,31784475,UNC.CUAD60.BS.101,UNR.CUAD60.BS.101,31784476,5,5,$174.43,$872.15,$872.15,,
A07170356,71639396,Facturado,gp@vsys.com,01/03/2018,31784473,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,31784474,5,5,$12.00,$60.00,$60.00,,
A07170358,71639401,Facturado,gp@vsys.com,01/03/2018,31784513,UNC.CUAD60.BS.101,UNR.CUAD60.BS.101,31784514,5,5,$174.43,$872.15,$872.15,,
A07170358,71639401,Facturado,gp@vsys.com,01/03/2018,31784515,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,31784516,5,5,$12.00,$60.00,$60.00,,
A07170362,71639399,Facturado,gp@vsys.com,01/03/2018,31784497,UNC.CUAD60.BS.101,UNR.CUAD60.BS.101,31784498,5,5,$174.43,$872.15,$872.15,,
A07170362,71639399,Facturado,gp@vsys.com,01/03/2018,31784495,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,31784496,5,5,$12.00,$60.00,$60.00,,
A07170364,71639408,Facturado,gp@vsys.com,01/03/2018,31784557,UNC.CUAD60.BS.101,UNR.CUAD60.BS.101,31784558,5,5,$174.43,$872.15,$872.15,,
A07170364,71639408,Facturado,gp@vsys.com,01/03/2018,31784559,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,31784560,5,5,$12.00,$60.00,$60.00,,
A07170367,71639413,Facturado,gp@vsys.com,01/03/2018,31784583,UNC.CUAD60.BS.101,UNR.CUAD60.BS.101,31784584,5,5,$174.43,$872.15,$872.15,,
A07170367,71639413,Facturado,gp@vsys.com,01/03/2018,31784585,UNC.CUAD60.BS.901,UNR.CUAD60.BS.901,31784586,5,5,$12.00,$60.00,$60.00,,
