folio,clientName,siteNumber,phase,user,startDate,partId,sku,unrId,unr,qty,fac_qty,unitaryPrice,Adjusted income (TOTAL),rent,,period
A09170930, GOBIERNO DEL ESTADO DE CAMPECHE  GOB CAMP NODO CENTRAL / PALACIO DE GOB,70058132,Facturado,gp@vsys.com,7/28/2017,31969610,UNC.CUAD60.912.1,31970317,UNR.CUAD60.912.1,8,8,162.8,0,1302.4,,
A09170931, GOBIERNO DEL ESTADO DE CAMPECHE  GOB CAMP NODO CENTRAL / PALACIO DE GOB,70058132,Facturado,gp@vsys.com,7/28/2017,31966753,UNC.CUAD60.904.1,31968891,UNR.CUAD60.904.1,61,61,162.8,9930.8,9930.8,,
A09170932, GOBIERNO DEL ESTADO DE CAMPECHE  GOB CAMP NODO CENTRAL / PALACIO DE GOB,70058132,Facturado,gp@vsys.com,7/28/2017,31964747,UNC.CUAD60.912.1,31965538,UNR.CUAD60.912.1,8,8,162.8,1302.4,1302.4,,
A09170933, GOBIERNO DEL ESTADO DE CAMPECHE  GOB CAMP NODO CENTRAL / PALACIO DE GOB,70058132,Facturado,gp@vsys.com,7/28/2017,31973371,UNC.CUAD60.912.1,31974166,UNR.CUAD60.912.1,9,9,162.8,1465.2,1465.2,,
A09170936, GOBIERNO DEL ESTADO DE CAMPECHE  GOB CAMP NODO CENTRAL / PALACIO DE GOB,70058132,Facturado,gp@vsys.com,7/28/2017,31970451,UNC.CUAD60.912.1,31971159,UNR.CUAD60.912.1,8,8,162.8,1302.4,1302.4,,
A09171012, GOBIERNO DEL ESTADO DE CAMPECHE  GOB CAMP NODO CENTRAL / PALACIO DE GOB,70058132,Facturado,gp@vsys.com,7/28/2017,31964143,UNC.CUAD60.903.1,31964694,UNR.CUAD60.903.1,54,54,162.8,8791.2,8791.2,,
A09171013, GOBIERNO DEL ESTADO DE CAMPECHE  GOB CAMP NODO CENTRAL / PALACIO DE GOB,70058132,Facturado,gp@vsys.com,7/28/2017,31963599,UNC.CUAD60.903.1,31964142,UNR.CUAD60.903.1,54,54,162.8,8791.2,8791.2,,
A10170522, GOBIERNO DEL ESTADO DE CAMPECHE  GOB CAMP NODO CENTRAL / PALACIO DE GOB,70058132,Facturado,gp@vsys.com,7/28/2017,31965539,UNC.CUAD60.903.1,31966077,UNR.CUAD60.903.1,53,53,162.8,8628.4,8628.4,,
A11171726, GOBIERNO DEL ESTADO DE CAMPECHE  GOB CAMP NODO CENTRAL / PALACIO DE GOB,70058132,Facturado,gp@vsys.com,7/28/2017,32411502,UNC.CUAD60.918.1,32411503,UNR.CUAD60.918.1,1,1,455,455,455,,
A11171726, GOBIERNO DEL ESTADO DE CAMPECHE  GOB CAMP NODO CENTRAL / PALACIO DE GOB,70058132,Facturado,gp@vsys.com,7/28/2017,32411507,UNC.CUAD60.919.1,32411508,UNR.CUAD60.919.1,4,4,455,1820,1820,,
A11171877, GOBIERNO DEL ESTADO DE CAMPECHE  GOB CAMP NODO CENTRAL / PALACIO DE GOB,70058132,Facturado,gp@vsys.com,7/28/2017,32422618,UNC.CUAD60.901.1,32423044,UNR.CUAD60.901.1,42,42,136.3,5724.6,5724.6,,
A12170012, GOBIERNO DEL ESTADO DE CAMPECHE  GOB CAMP NODO CENTRAL / PALACIO DE GOB,70058132,Facturado,gp@vsys.com,7/28/2017,32423069,UNC.CUAD60.901.1,32423492,UNR.CUAD60.901.1,42,18,136.3,5724.6,2453.4,,
A11171846, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP SEDESOL / SEDESHY,70058136,Facturado,gp@vsys.com,08/03/2017,32419084,UNC.CUAD60.901.1,32419197,UNR.CUAD60.901.1,11,4,136.3,1499.3,545.2,,
A11171846, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP SEDESOL / SEDESHY,70058136,Facturado,gp@vsys.com,08/03/2017,32419198,UNC.CUAD60.903.1,32419421,UNR.CUAD60.903.1,22,22,162.8,3581.6,3581.6,,
A11171846, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP SEDESOL / SEDESHY,70058136,Facturado,gp@vsys.com,08/03/2017,32419422,UNC.CUAD60.904.1,32419880,UNR.CUAD60.904.1,13,13,162.8,2116.4,2116.4,,
A11171846, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP SEDESOL / SEDESHY,70058136,Facturado,gp@vsys.com,08/03/2017,32419881,UNC.CUAD60.912.1,32420060,UNR.CUAD60.912.1,2,2,162.8,325.6,325.6,,
A11171846, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP SEDESOL / SEDESHY,70058136,Facturado,gp@vsys.com,08/03/2017,32420083,UNC.CUAD60.911.1,32420084,UNR.CUAD60.911.1,48,41,12,576,492,,
A11171846, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP SEDESOL / SEDESHY,70058136,Facturado,gp@vsys.com,08/03/2017,32420085,UNC.CUAD60.918.1,32420086,UNR.CUAD60.918.1,1,1,455,455,455,,
A11171843, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP SEDESOL / SEDESHY,70058136,Facturado,gp@vsys.com,08/03/2017,32420344,UNC.CUAD.919.1,32420345,UNR.CUAD.919.1,1,1,455,455,455,,
A11171858, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP SEC OBRAS PUB /  SEDUOPI,70133662,Facturado,gp@vsys.com,8/14/2017,32418277,UNC.CUAD60.903.1,32418820,UNR.CUAD60.903.1,54,54,162.8,8791.2,8791.2,,
A11171858, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP SEC OBRAS PUB /  SEDUOPI,70133662,Facturado,gp@vsys.com,8/14/2017,32418862,UNC.CUAD60.918.1,32418863,UNR.CUAD60.918.1,1,1,455,455,455,,
A11171858, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP SEC OBRAS PUB /  SEDUOPI,70133662,Facturado,gp@vsys.com,8/14/2017,32418923,UNC.CUAD.919.1,32418924,UNR.CUAD.919.1,1,1,455,455,455,,
A11171911, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP SEC OBRAS PUB /  SEDUOPI,70133662,Facturado,gp@vsys.com,8/14/2017,32417031,UNC.CUAD60.901.1,32417204,UNR.CUAD60.901.1,17,15,136.3,2317.1,2044.5,,
A11171911, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP SEC OBRAS PUB /  SEDUOPI,70133662,Facturado,gp@vsys.com,8/14/2017,32417205,UNC.CUAD60.904.1,32417838,UNR.CUAD60.904.1,18,18,162.8,2930.4,2930.4,,
A11171911, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP SEC OBRAS PUB /  SEDUOPI,70133662,Facturado,gp@vsys.com,8/14/2017,32417839,UNC.CUAD60.912.1,32418018,UNR.CUAD60.912.1,2,2,162.8,325.6,325.6,,
A11171911, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP SEC OBRAS PUB /  SEDUOPI,70133662,Facturado,gp@vsys.com,8/14/2017,32418019,UNC.CUAD60.911.1,32418020,UNR.CUAD60.911.1,91,89,12,1092,1068,,
A11171822, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP DESAR RURAL /  SDR,70133480,Facturado,gp@vsys.com,9/27/2017,32414264,UNC.CUAD60.901.1,32414517,UNR.CUAD60.901.1,25,9,136.3,8178,1226.7,,
A11171822, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP DESAR RURAL /  SDR,70133480,Facturado,gp@vsys.com,8/18/2017,32414518,UNC.CUAD60.903.1,32414851,UNR.CUAD60.903.1,60,33,162.8,9768,5372.4,,
A11171822, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP DESAR RURAL /  SDR,70133480,Facturado,gp@vsys.com,9/27/2017,32414875,UNC.CUAD60.911.1,32414876,UNR.CUAD60.911.1,80,64,12,720,768,,
A11171829, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP DESAR RURAL /  SDR,70133480,Facturado,gp@vsys.com,8/18/2017,32415090,UNC.CUAD60.904.1,32415798,UNR.CUAD60.904.1,20,20,162.8,3256,3256,,
A11171829, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP DESAR RURAL /  SDR,70133480,Facturado,gp@vsys.com,8/18/2017,32415799,UNC.CUAD60.912.1,32415978,UNR.CUAD60.912.1,2,2,162.8,325.6,325.6,,
A11171829, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP DESAR RURAL /  SDR,70133480,Facturado,gp@vsys.com,8/18/2017,32415998,UNC.CUAD60.918.1,32415999,UNR.CUAD60.918.1,1,1,455,455,455,,
A11171829, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP DESAR RURAL /  SDR,70133480,Facturado,gp@vsys.com,8/18/2017,32416138,UNC.CUAD.919.1,32416139,UNR.CUAD.919.1,2,2,455,910,910,,
A11171827, GOBIERNO DEL ESTADO DE CAMPECHE  SRIA DE ECOLOGIA AVE PATRICIO TRUEBA / SEMARNAT,71338789,Facturado,gp@vsys.com,09/04/2017,32416280,UNC.CUAD60.901.1,32416394,UNR.CUAD60.901.1,11,3,136.3,1499.3,408.9,,
A11171827, GOBIERNO DEL ESTADO DE CAMPECHE  SRIA DE ECOLOGIA AVE PATRICIO TRUEBA / SEMARNAT,71338789,Facturado,gp@vsys.com,8/29/2017,32416395,UNC.CUAD60.903.1,32416548,UNR.CUAD60.903.1,15,15,162.8,2442,2442,,
A11171827, GOBIERNO DEL ESTADO DE CAMPECHE  SRIA DE ECOLOGIA AVE PATRICIO TRUEBA / SEMARNAT,71338789,Facturado,gp@vsys.com,8/29/2017,32416549,UNC.CUAD60.904.1,32416692,UNR.CUAD60.904.1,4,4,162.8,651.2,651.2,,
A11171827, GOBIERNO DEL ESTADO DE CAMPECHE  SRIA DE ECOLOGIA AVE PATRICIO TRUEBA / SEMARNAT,71338789,Facturado,gp@vsys.com,8/29/2017,32416693,UNC.CUAD60.912.1,32416872,UNR.CUAD60.912.1,2,2,162.8,325.6,325.6,,
A11171827, GOBIERNO DEL ESTADO DE CAMPECHE  SRIA DE ECOLOGIA AVE PATRICIO TRUEBA / SEMARNAT,71338789,Facturado,gp@vsys.com,09/04/2017,32416895,UNC.CUAD60.911.1,32416896,UNR.CUAD60.911.1,32,24,12,384,288,,
A11171827, GOBIERNO DEL ESTADO DE CAMPECHE  SRIA DE ECOLOGIA AVE PATRICIO TRUEBA / SEMARNAT,71338789,Facturado,gp@vsys.com,8/29/2017,32416917,UNC.CUAD60.918.1,32416918,UNR.CUAD60.918.1,1,1,455,455,455,,
A11171827, GOBIERNO DEL ESTADO DE CAMPECHE  SRIA DE ECOLOGIA AVE PATRICIO TRUEBA / SEMARNAT,71338789,Facturado,gp@vsys.com,8/29/2017,32417026,UNC.CUAD.919.1,32417027,UNR.CUAD.919.1,1,1,455,455,455,,
A02181648,GOBIERNO DEL ESTADO DE CAMPECHE GOBCAMP CAMP PGJ /  FISCALIA,70058138,Facturado,gp@vsys.com,07/05/2017,32710460,UNC.CUAD60.901.1,32710473,UNR.CUAD60.901.1,1,1,136.3,136.3,136.3,,
A02181648,GOBIERNO DEL ESTADO DE CAMPECHE GOBCAMP CAMP PGJ /  FISCALIA,70058138,Facturado,gp@vsys.com,07/05/2017,32710474,UNC.CUAD60.911.1,32710475,UNR.CUAD60.911.1,1,1,12,12,12,,
A11170480,GOBIERNO DEL ESTADO DE CAMPECHE GOBCAMP CAMP SECTUR,71610773,Facturado,gp@vsys.com,5/22/2018,32352040,UNC.CUAD60.901.1,32352133,UNR.CUAD60.901.1,9,9,178,1602,1602,,
A11170480,GOBIERNO DEL ESTADO DE CAMPECHE GOBCAMP CAMP SECTUR,71610773,Facturado,gp@vsys.com,5/22/2018,32352134,UNC.CUAD60.903.1,32352287,UNR.CUAD60.903.1,15,15,228,3420,3420,,
A11170480,GOBIERNO DEL ESTADO DE CAMPECHE GOBCAMP CAMP SECTUR,71610773,Facturado,gp@vsys.com,5/22/2018,32352288,UNC.CUAD60.904.1,32352501,UNR.CUAD60.904.1,6,6,249,1494,1494,,
A11170480,GOBIERNO DEL ESTADO DE CAMPECHE GOBCAMP CAMP SECTUR,71610773,Facturado,gp@vsys.com,5/22/2018,32352502,UNC.CUAD60.912.1,32352681,UNR.CUAD60.912.1,2,2,321,642,642,,
A11170480,GOBIERNO DEL ESTADO DE CAMPECHE GOBCAMP CAMP SECTUR,71610773,Facturado,gp@vsys.com,5/22/2018,32352704,UNC.CUAD60.911.1,32352705,UNR.CUAD60.911.1,32,32,14,448,448,,
A11170483,GOBIERNO DEL ESTADO DE CAMPECHE GOBCAMP CAMP SECTUR,71610773,Facturado,gp@vsys.com,5/22/2018,32352725,UNC.CUAD60.918.1,32352726,UNR.CUAD60.918.1,1,1,513,513,513,,
A11170485,GOBIERNO DEL ESTADO DE CAMPECHE GOBCAMP CAMP SECTUR,71610773,Facturado,gp@vsys.com,5/22/2018,32352830,UNC.CUAD.919.1,32352831,UNR.CUAD.919.1,1,1,455,455,455,,
A09181351,SECRETARIA DE EDUCACION SECUD CAMP OFICINA CENTRAL,70085230,Facturado,gp@vsys.com,2/13/2018,33493593,UNC.CUAD.901.1,33493606,UNR.CUAD.901.1,1,1,125.85,125.85,125.85,,
A09181351,SECRETARIA DE EDUCACION SECUD CAMP OFICINA CENTRAL,70085230,Facturado,gp@vsys.com,2/13/2018,33493607,UNC.CUAD.903.1,33494430,UNR.CUAD.903.1,82,82,125.85,10319.7,10319.7,,
A09181351,SECRETARIA DE EDUCACION SECUD CAMP OFICINA CENTRAL,70085230,Facturado,gp@vsys.com,2/13/2018,33494431,UNC.CUAD.904.1,33494794,UNR.CUAD.904.1,36,36,125.85,4530.6,4530.6,,
A09181351,SECRETARIA DE EDUCACION SECUD CAMP OFICINA CENTRAL,70085230,Facturado,gp@vsys.com,2/13/2018,33494795,UNC.CUAD.912.1,33494974,UNR.CUAD.912.1,2,2,125.85,251.7,251.7,,
A09181351,SECRETARIA DE EDUCACION SECUD CAMP OFICINA CENTRAL,70085230,Facturado,gp@vsys.com,2/13/2018,33494975,UNC.CUAD.906.1,33494984,UNR.CUAD.906.1,2,2,18.5,37,37,,
A09181351,SECRETARIA DE EDUCACION SECUD CAMP OFICINA CENTRAL,70085230,Facturado,gp@vsys.com,2/13/2018,33494989,UNC.CUAD.911.1,33494990,UNR.CUAD.911.1,121,121,24.61,2977.81,2977.81,,
A09181351,SECRETARIA DE EDUCACION SECUD CAMP OFICINA CENTRAL,70085230,Facturado,gp@vsys.com,2/13/2018,33495092,UNC.CUAD.918.1,33495093,UNR.CUAD.918.1,1,1,455,455,455,,
A10181328,SECRETARIA DE EDUCACION SECUD CAMP OFICINA CENTRAL,70085230,Facturado,gp@vsys.com,2/13/2018,33633542,UNC.CUAD.919.1,33633543,UNR.CUAD.919.1,1,1,455,455,455,,
A09181349,SECRETARIA DE EDUCACION SECUD CAMP PAGADURIA,70085231,Facturado,gp@vsys.com,02/11/2019,33495109,UNC.CUAD.903.1,33495202,UNR.CUAD.903.1,9,9,125.85,1132.65,1132.65,,
A09181349,SECRETARIA DE EDUCACION SECUD CAMP PAGADURIA,70085231,Facturado,gp@vsys.com,02/11/2019,33495203,UNC.CUAD.904.1,33495226,UNR.CUAD.904.1,2,2,125.85,251.7,251.7,,
A09181349,SECRETARIA DE EDUCACION SECUD CAMP PAGADURIA,70085231,Facturado,gp@vsys.com,02/11/2019,33495227,UNC.CUAD.911.1,33495228,UNR.CUAD.911.1,11,11,24.61,270.71,270.71,,
A09181350,SECRETARIA DE EDUCACION EDIFICIO B,71717754,Facturado,gp@vsys.com,2/13/2019,33495241,UNC.CUAD.911.1,33495242,UNR.CUAD.911.1,18,18,24.61,442.98,442.98,,
A09181350,SECRETARIA DE EDUCACION EDIFICIO B,71717754,Facturado,gp@vsys.com,2/13/2019,33495243,UNC.CUAD.903.1,33495386,UNR.CUAD.903.1,14,14,125.85,1761.9,1761.9,,
A09181350,SECRETARIA DE EDUCACION EDIFICIO B,71717754,Facturado,gp@vsys.com,2/13/2019,33495387,UNC.CUAD.904.1,33495430,UNR.CUAD.904.1,4,4,125.85,503.4,503.4,,
A12170012,GOBIERNO DEL ESTADO DE CAMPECHE GOB CAMP NODO CENTRAL / PALACIO DE GOB,70058132,Facturado,gp@vsys.com,7/28/2017,32423069,UNC.CUAD60.901.1,32423492,UNR.CUAD60.901.1,42,24,178,7476,4272,,
A03195222,GOBIERNO DEL ESTADO DE CAMPECHE GOB CAMP NODO CENTRAL / PALACIO DE GOB,70058132,Facturado,gp@vsys.com,10/11/2019,34398552,UNC.CUAD60.904.1,34398627,UNR.CUAD60.904.1,2,2,115.08,230.16,230.16,,
A03195222,GOBIERNO DEL ESTADO DE CAMPECHE GOB CAMP NODO CENTRAL / PALACIO DE GOB,70058132,Facturado,gp@vsys.com,10/11/2019,34398628,UNC.CUAD60.912.1,34398728,UNR.CUAD60.912.1,1,1,115.08,115.08,115.08,,
A03195222,GOBIERNO DEL ESTADO DE CAMPECHE GOB CAMP NODO CENTRAL / PALACIO DE GOB,70058132,Facturado,gp@vsys.com,10/11/2019,34398733,UNC.CUAD60.911.1,34398734,UNR.CUAD60.911.1,3,3,24.61,73.83,73.83,,
A10150458,"PROMOTORA DEL DESARROLLO DE AMERICA
LATINA, S.A. DE C.V. IDEAL PLAZA CARSO",71348046,Facturado,gp@vsys.com,1/30/2017,28863405,UNC.CUAD.904.1,28864300,UNR.CUAD.904.1,213,213,162.8,34676.4,34676.4,,
A10150453,"PROMOTORA DEL DESARROLLO DE AMERICA
LATINA, S.A. DE C.V. IDEAL PLAZA CARSO",71348046,Facturado,gp@vsys.com,1/30/2017,28861698,UNC.CUAD.904.1.4,28861717,UNR.CUAD.904.1.4,2,2,162.8,325.6,325.6,,
A10150458,"PROMOTORA DEL DESARROLLO DE AMERICA
LATINA, S.A. DE C.V. IDEAL PLAZA CARSO",71348046,Facturado,gp@vsys.com,1/30/2017,28864301,UNC.CUAD.906.1,28864779,UNR.CUAD.906.1,236,236,18.5,4366,4366,,
A06160258,"PROMOTORA DEL DESARROLLO DE AMERICA
LATINA, S.A. DE C.V. IDEAL PLAZA CARSO",71348046,Facturado,gp@vsys.com,08/10/2017,30305754,UNC.CUAD.904.1,30305802,UNR.CUAD.904.1,6,6,162.8,976.8,976.8,,
A06160258,"PROMOTORA DEL DESARROLLO DE AMERICA
LATINA, S.A. DE C.V. IDEAL PLAZA CARSO",71348046,Facturado,gp@vsys.com,08/10/2017,30305827,UNC.CUAD.911.1,30305828,UNR.CUAD.911.1,6,6,12,72,72,,
A10150453,"PROMOTORA DEL DESARROLLO DE AMERICA
LATINA, S.A. DE C.V. IDEAL PLAZA CARSO",71348046,Facturado,gp@vsys.com,2/21/2018,28861718,UNC.CUAD.904.1.2,28861752,UNR.CUAD.904.1.2,5,3,12,60,36,,
A07150501,SERVICIO Y CONTROL EMPRESARIAL S.A. DE C.V. PARK PLAZA PISO 12,71457140,Facturado,gp@vsys.com,8/27/2015,28319037,UNC.CUAD.920.1,N/A,N/A,35,35,2100000,2100000,0,,
A06170544,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. CORPORATIVO AUTOSUR MERIDA,71459917,Facturado,gp@vsys.com,09/06/2017,31595421,UNC.CUAD.908.1,31595422,UNR.CUAD.908.1,10,8,18.5,185,148,,
A06170544,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. CORPORATIVO AUTOSUR MERIDA,71459917,Facturado,gp@vsys.com,09/06/2017,31595423,UNC.CUAD.912.1,31596306,UNR.CUAD.912.1,10,7,162.8,1628,1139.6,,
A06170544,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. CORPORATIVO AUTOSUR MERIDA,71459917,Facturado,gp@vsys.com,09/06/2017,31596307,UNC.CUAD.903.1,31596820,UNR.CUAD.903.1,51,50,162.8,8302.8,8140,,
A06170544,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. CORPORATIVO AUTOSUR MERIDA,71459917,Facturado,gp@vsys.com,09/06/2017,31596835,UNC.CUAD.904.1,31597223,UNR.CUAD.904.1,11,11,162.8,1790.8,1790.8,,
A06170544,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. CORPORATIVO AUTOSUR MERIDA,71459917,Facturado,gp@vsys.com,09/06/2017,31597224,UNC.CUAD.907.1,31597225,UNR.CUAD.907.1,10,8,18.5,185,148,,
A06170544,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. CORPORATIVO AUTOSUR MERIDA,71459917,Facturado,gp@vsys.com,09/06/2017,31597226,UNC.CUAD.911.1,31597227,UNR.CUAD.911.1,73,68,12,876,816,,
A06170544,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. CORPORATIVO AUTOSUR MERIDA,71459917,Facturado,gp@vsys.com,09/06/2017,31597228,UNC.CUAD.918.1,31597229,UNR.CUAD.918.1,1,1,455,455,455,,
A06170545,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. CORPORATIVO AUTOSUR MERIDA,71459917,Facturado,gp@vsys.com,09/06/2017,31597386,UNC.CUAD1.919.1,31597387,UNR.CUAD1.919.1,1,1,455,455,455,,
A06171174,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUT YUC MONTEJO CHRYSLER (PTO DE VTA NISSAN MONTEJO)",71433006,Facturado,gp@vsys.com,09/06/2017,31595069,UNC.CUAD.903.1,31595112,UNR.CUAD.903.1,4,4,162.8,651.2,651.2,,
A06171174,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUT YUC MONTEJO CHRYSLER (PTO DE VTA NISSAN MONTEJO)",71433006,Facturado,gp@vsys.com,09/06/2017,31595113,UNC.CUAD.912.1,31595204,UNR.CUAD.912.1,1,1,162.8,162.8,162.8,,
A06171174,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUT YUC MONTEJO CHRYSLER (PTO DE VTA NISSAN MONTEJO)",71433006,Facturado,gp@vsys.com,09/06/2017,31595205,UNC.CUAD.904.1,31595243,UNR.CUAD.904.1,1,1,162.8,162.8,162.8,,
A06171174,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUT YUC MONTEJO CHRYSLER (PTO DE VTA NISSAN MONTEJO)",71433006,Facturado,gp@vsys.com,09/06/2017,31595246,UNC.CUAD.911.1,31595247,UNR.CUAD.911.1,6,6,12,72,72,,
A06171178,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUT YUC MONTEJO CHRYSLER (PTO DE VTA NISSAN MONTEJO)",71433006,Facturado,gp@vsys.com,09/06/2017,31595273,UNC.CUAD.918.1,31595274,UNR.CUAD.918.1,1,1,455,455,455,,
A06171100,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. AUTOMOTORES VHSA (NISSAN VILLAHERMOSA),70018982,Facturado,gp@vsys.com,9/14/2017,31580419,UNC.CUAD.901.1,31580432,UNR.CUAD.901.1,1,1,136.3,136.3,136.3,,
A06171100,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. AUTOMOTORES VHSA (NISSAN VILLAHERMOSA),70018982,Facturado,gp@vsys.com,9/14/2017,31580433,UNC.CUAD.903.1,31580826,UNR.CUAD.903.1,39,39,162.8,6349.2,6349.2,,
A06171100,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. AUTOMOTORES VHSA (NISSAN VILLAHERMOSA),70018982,Facturado,gp@vsys.com,9/14/2017,31580827,UNC.CUAD.904.1,31580990,UNR.CUAD.904.1,4,4,162.8,651.2,651.2,,
A06171100,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. AUTOMOTORES VHSA (NISSAN VILLAHERMOSA),70018982,Facturado,gp@vsys.com,9/14/2017,31580991,UNC.CUAD.912.1,31581082,UNR.CUAD.912.1,1,1,162.8,162.8,162.8,,
A06171100,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. AUTOMOTORES VHSA (NISSAN VILLAHERMOSA),70018982,Facturado,gp@vsys.com,9/14/2017,31581087,UNC.CUAD.911.1,31581088,UNR.CUAD.911.1,45,45,12,540,540,,
A06171102,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. AUTOMOTORES VHSA (NISSAN VILLAHERMOSA),70018982,Facturado,gp@vsys.com,9/14/2017,31581115,UNC.CUAD.918.1,31581116,UNR.CUAD.918.1,1,1,455,455,455,,
A06171105,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. AUTOMOTORES VHSA (NISSAN VILLAHERMOSA),70018982,Facturado,gp@vsys.com,9/14/2017,31581209,UNC.CUAD1.919.1,31581210,UNR.CUAD1.919.1,1,1,455,455,455,,
A06171114,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES CANCUN (NISSAN CANCUN)",70084089,Facturado,gp@vsys.com,9/14/2017,31589970,UNC.CUAD.912.1,31590061,UNR.CUAD.912.1,1,1,162.8,162.8,162.8,,
A06171114,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES CANCUN (NISSAN CANCUN)",70084089,Facturado,gp@vsys.com,9/14/2017,31590076,UNC.CUAD.903.1,31590389,UNR.CUAD.903.1,31,31,162.8,5046.8,5046.8,,
A06171114,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES CANCUN (NISSAN CANCUN)",70084089,Facturado,gp@vsys.com,9/14/2017,31590390,UNC.CUAD.904.1,31590533,UNR.CUAD.904.1,4,4,162.8,651.2,651.2,,
A06171114,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES CANCUN (NISSAN CANCUN)",70084089,Facturado,gp@vsys.com,9/14/2017,31590536,UNC.CUAD.911.1,31590537,UNR.CUAD.911.1,37,36,12,444,432,,
A06171115,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES CANCUN (NISSAN CANCUN)",70084089,Facturado,gp@vsys.com,9/14/2017,31590572,UNC.CUAD1.919.1,31590573,UNR.CUAD1.919.1,1,1,455,455,455,,
A06171115,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES CANCUN (NISSAN CANCUN)",70084089,Facturado,gp@vsys.com,9/14/2017,31590574,UNC.CUAD.918.1,31590575,UNR.CUAD.918.1,1,1,455,455,455,,
A06171192,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE YUC MER CIRC COLONIAS (NISSAN CIRCUITO)",71376179,Facturado,gp@vsys.com,9/15/2017,31593018,UNC.CUAD.912.1,31593109,UNR.CUAD.912.1,1,1,162.8,162.8,162.8,,
A06171192,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE YUC MER CIRC COLONIAS (NISSAN CIRCUITO)",71376179,Facturado,gp@vsys.com,9/15/2017,31594008,UNC.CUAD.901.1,31594051,UNR.CUAD.901.1,4,1,136.3,545.2,136.3,,
A06171197,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES DE YUC MER CIRC COLONIAS (NISSAN CIRCUITO)",71376179,Facturado,gp@vsys.com,9/15/2017,31594084,UNC.CUAD.918.1,31594085,UNR.CUAD.918.1,1,1,455,455,455,,
