folio,siteNumber,phase,clientName,user,startDate,partId,sku,unr,unrId,qty,fac_qty,unitaryPrice,Adjusted income (TOTAL),rent,,period
A11171822,70133480,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP DESAR RURAL /  SDR,gp@vsys.com,9/27/2017,32414264,UNC.CUAD60.901.1,UNR.CUAD60.901.1,32414517,25,7,136.3,3407.5,954.1,,
A11171822,70133480,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP DESAR RURAL /  SDR,gp@vsys.com,9/27/2017,32414875,UNC.CUAD60.911.1,UNR.CUAD60.911.1,32414876,80,7,12,960,84,,
A11171827,71338789,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  SRIA DE ECOLOGIA AVE PATRICIO TRUEBA / SEMARNAT,gp@vsys.com,9/4/2017,32416280,UNC.CUAD60.901.1,UNR.CUAD60.901.1,32416394,11,7,136.3,1499.3,954.1,,
A11171827,71338789,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  SRIA DE ECOLOGIA AVE PATRICIO TRUEBA / SEMARNAT,gp@vsys.com,9/4/2017,32416895,UNC.CUAD60.911.1,UNR.CUAD60.911.1,32416896,32,7,12,384,84,,
A11170504,70058138,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP PGJ /  FISCALIA,gp@vsys.com,7/5/2017,32354403,UNC.CUAD60.901.1,UNR.CUAD60.901.1,32354416,1,2,136.3,136.3,272.6,,
A11170504,70058138,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP PGJ /  FISCALIA,gp@vsys.com,7/5/2017,32354417,UNC.CUAD60.903.1,UNR.CUAD60.903.1,32354990,57,57,162.8,9279.6,9279.6,,
A11170504,70058138,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP PGJ /  FISCALIA,gp@vsys.com,7/5/2017,32354991,UNC.CUAD60.904.1,UNR.CUAD60.904.1,32355414,12,12,162.8,1953.6,1953.6,,
A11170504,70058138,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP PGJ /  FISCALIA,gp@vsys.com,7/5/2017,32355415,UNC.CUAD60.912.1,UNR.CUAD60.912.1,32355594,2,2,162.8,325.6,325.6,,
A11170504,70058138,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP PGJ /  FISCALIA,gp@vsys.com,7/5/2017,32355597,UNC.CUAD60.911.1,UNR.CUAD60.911.1,32355598,72,73,162.8,11721.6,11884.4,,
A12172043,70058138,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP PGJ /  FISCALIA,gp@vsys.com,7/5/2017,32355618,UNC.CUAD60.918.1,UNR.CUAD60.918.1,32355619,1,1,455,455,455,,
A12172044,70058138,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP PGJ /  FISCALIA,gp@vsys.com,7/5/2017,32355779,UNC.CUAD.919.1,UNR.CUAD.919.1,32355780,1,1,455,455,455,,
A09170917,70058132,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOB CAMP NODO CENTRAL / PALACIO DE GOB,gp@vsys.com,7/28/2017,31961585,UNC.CUAD60.911.1,UNR.CUAD60.911.1,31961586,400,376,162.8,65120,61212.8,,
A09170928,70058132,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOB CAMP NODO CENTRAL / PALACIO DE GOB,gp@vsys.com,7/28/2017,31966078,UNC.CUAD60.903.1,UNR.CUAD60.903.1,31966630,53,53,162.8,8628.4,8628.4,,
A09170929,70058132,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOB CAMP NODO CENTRAL / PALACIO DE GOB,gp@vsys.com,7/28/2017,31968902,UNC.CUAD60.912.1,UNR.CUAD60.912.1,31969609,8,8,162.8,1302.4,1302.4,,
A09170930,70058132,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOB CAMP NODO CENTRAL / PALACIO DE GOB,gp@vsys.com,7/28/2017,31969610,UNC.CUAD60.912.1,UNR.CUAD60.912.1,31970317,8,8,162.8,0,1302.4,,
A09170931,70058132,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOB CAMP NODO CENTRAL / PALACIO DE GOB,gp@vsys.com,7/28/2017,31966753,UNC.CUAD60.904.1,UNR.CUAD60.904.1,31968891,61,61,162.8,9930.8,9930.8,,
A09170932,70058132,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOB CAMP NODO CENTRAL / PALACIO DE GOB,gp@vsys.com,7/28/2017,31964747,UNC.CUAD60.912.1,UNR.CUAD60.912.1,31965538,8,8,162.8,1302.4,1302.4,,
A09170933,70058132,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOB CAMP NODO CENTRAL / PALACIO DE GOB,gp@vsys.com,7/28/2017,31973371,UNC.CUAD60.912.1,UNR.CUAD60.912.1,31974166,9,9,162.8,1465.2,1465.2,,
A09170936,70058132,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOB CAMP NODO CENTRAL / PALACIO DE GOB,gp@vsys.com,7/28/2017,31970451,UNC.CUAD60.912.1,UNR.CUAD60.912.1,31971159,8,8,162.8,1302.4,1302.4,,
A09171012,70058132,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOB CAMP NODO CENTRAL / PALACIO DE GOB,gp@vsys.com,7/28/2017,31964143,UNC.CUAD60.903.1,UNR.CUAD60.903.1,31964694,54,54,162.8,8791.2,8791.2,,
A09171013,70058132,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOB CAMP NODO CENTRAL / PALACIO DE GOB,gp@vsys.com,7/28/2017,31963599,UNC.CUAD60.903.1,UNR.CUAD60.903.1,31964142,54,54,162.8,8791.2,8791.2,,
A10170522,70058132,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOB CAMP NODO CENTRAL / PALACIO DE GOB,gp@vsys.com,7/28/2017,31965539,UNC.CUAD60.903.1,UNR.CUAD60.903.1,31966077,53,53,162.8,8628.4,8628.4,,
A11171726,70058132,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOB CAMP NODO CENTRAL / PALACIO DE GOB,gp@vsys.com,7/28/2017,32411502,UNC.CUAD60.918.1,UNR.CUAD60.918.1,32411503,1,1,455,455,455,,
A11171726,70058132,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOB CAMP NODO CENTRAL / PALACIO DE GOB,gp@vsys.com,7/28/2017,32411507,UNC.CUAD60.919.1,UNR.CUAD60.919.1,32411508,4,4,455,1820,1820,,
A11171877,70058132,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOB CAMP NODO CENTRAL / PALACIO DE GOB,gp@vsys.com,7/28/2017,32422618,UNC.CUAD60.901.1,UNR.CUAD60.901.1,32423044,42,42,136.3,5724.6,5724.6,,
A12170012,70058132,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOB CAMP NODO CENTRAL / PALACIO DE GOB,gp@vsys.com,7/28/2017,32423069,UNC.CUAD60.901.1,UNR.CUAD60.901.1,32423492,42,18,136.3,5724.6,2453.4,,
A11171846,70058136,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP SEDESOL / SEDESHY,gp@vsys.com,8/3/2017,32419084,UNC.CUAD60.901.1,UNR.CUAD60.901.1,32419197,11,4,136.3,1499.3,545.2,,
A11171846,70058136,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP SEDESOL / SEDESHY,gp@vsys.com,8/3/2017,32419198,UNC.CUAD60.903.1,UNR.CUAD60.903.1,32419421,22,22,162.8,3581.6,3581.6,,
A11171846,70058136,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP SEDESOL / SEDESHY,gp@vsys.com,8/3/2017,32419422,UNC.CUAD60.904.1,UNR.CUAD60.904.1,32419880,13,13,162.8,2116.4,2116.4,,
A11171846,70058136,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP SEDESOL / SEDESHY,gp@vsys.com,8/3/2017,32419881,UNC.CUAD60.912.1,UNR.CUAD60.912.1,32420060,2,2,162.8,325.6,325.6,,
A11171846,70058136,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP SEDESOL / SEDESHY,gp@vsys.com,8/3/2017,32420083,UNC.CUAD60.911.1,UNR.CUAD60.911.1,32420084,48,41,12,576,492,,
A11171846,70058136,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP SEDESOL / SEDESHY,gp@vsys.com,8/3/2017,32420085,UNC.CUAD60.918.1,UNR.CUAD60.918.1,32420086,1,1,455,455,455,,
A11171843,70058136,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP SEDESOL / SEDESHY,gp@vsys.com,8/3/2017,32420344,UNC.CUAD.919.1,UNR.CUAD.919.1,32420345,1,1,455,455,455,,
A11171858,70133662,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP SEC OBRAS PUB /  SEDUOPI,gp@vsys.com,8/14/2017,32418277,UNC.CUAD60.903.1,UNR.CUAD60.903.1,32418820,54,54,162.8,8791.2,8791.2,,
A11171858,70133662,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP SEC OBRAS PUB /  SEDUOPI,gp@vsys.com,8/14/2017,32418862,UNC.CUAD60.918.1,UNR.CUAD60.918.1,32418863,1,1,455,455,455,,
A11171858,70133662,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP SEC OBRAS PUB /  SEDUOPI,gp@vsys.com,8/14/2017,32418923,UNC.CUAD.919.1,UNR.CUAD.919.1,32418924,1,1,455,455,455,,
A11171911,70133662,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP SEC OBRAS PUB /  SEDUOPI,gp@vsys.com,8/14/2017,32417031,UNC.CUAD60.901.1,UNR.CUAD60.901.1,32417204,17,15,136.3,2317.1,2044.5,,
A11171911,70133662,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP SEC OBRAS PUB /  SEDUOPI,gp@vsys.com,8/14/2017,32417205,UNC.CUAD60.904.1,UNR.CUAD60.904.1,32417838,18,18,162.8,2930.4,2930.4,,
A11171911,70133662,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP SEC OBRAS PUB /  SEDUOPI,gp@vsys.com,8/14/2017,32417839,UNC.CUAD60.912.1,UNR.CUAD60.912.1,32418018,2,2,162.8,325.6,325.6,,
A11171911,70133662,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP SEC OBRAS PUB /  SEDUOPI,gp@vsys.com,8/14/2017,32418019,UNC.CUAD60.911.1,UNR.CUAD60.911.1,32418020,91,89,12,1092,1068,,
A11171822,70133480,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP DESAR RURAL /  SDR,gp@vsys.com,9/27/2017,32414264,UNC.CUAD60.901.1,UNR.CUAD60.901.1,32414517,25,9,136.3,8178,1226.7,,
A11171822,70133480,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP DESAR RURAL /  SDR,gp@vsys.com,8/18/2017,32414518,UNC.CUAD60.903.1,UNR.CUAD60.903.1,32414851,60,33,162.8,9768,5372.4,,
A11171822,70133480,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP DESAR RURAL /  SDR,gp@vsys.com,9/27/2017,32414875,UNC.CUAD60.911.1,UNR.CUAD60.911.1,32414876,80,64,12,720,768,,
A11171829,70133480,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP DESAR RURAL /  SDR,gp@vsys.com,8/18/2017,32415090,UNC.CUAD60.904.1,UNR.CUAD60.904.1,32415798,20,20,162.8,3256,3256,,
A11171829,70133480,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP DESAR RURAL /  SDR,gp@vsys.com,8/18/2017,32415799,UNC.CUAD60.912.1,UNR.CUAD60.912.1,32415978,2,2,162.8,325.6,325.6,,
A11171829,70133480,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP DESAR RURAL /  SDR,gp@vsys.com,8/18/2017,32415998,UNC.CUAD60.918.1,UNR.CUAD60.918.1,32415999,1,1,455,455,455,,
A11171829,70133480,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  GOBCAMP CAMP DESAR RURAL /  SDR,gp@vsys.com,8/18/2017,32416138,UNC.CUAD.919.1,UNR.CUAD.919.1,32416139,2,2,455,910,910,,
A11171827,71338789,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  SRIA DE ECOLOGIA AVE PATRICIO TRUEBA / SEMARNAT,gp@vsys.com,9/4/2017,32416280,UNC.CUAD60.901.1,UNR.CUAD60.901.1,32416394,11,3,136.3,1499.3,408.9,,
A11171827,71338789,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  SRIA DE ECOLOGIA AVE PATRICIO TRUEBA / SEMARNAT,gp@vsys.com,8/29/2017,32416395,UNC.CUAD60.903.1,UNR.CUAD60.903.1,32416548,15,15,162.8,2442,2442,,
A11171827,71338789,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  SRIA DE ECOLOGIA AVE PATRICIO TRUEBA / SEMARNAT,gp@vsys.com,8/29/2017,32416549,UNC.CUAD60.904.1,UNR.CUAD60.904.1,32416692,4,4,162.8,651.2,651.2,,
A11171827,71338789,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  SRIA DE ECOLOGIA AVE PATRICIO TRUEBA / SEMARNAT,gp@vsys.com,8/29/2017,32416693,UNC.CUAD60.912.1,UNR.CUAD60.912.1,32416872,2,2,162.8,325.6,325.6,,
A11171827,71338789,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  SRIA DE ECOLOGIA AVE PATRICIO TRUEBA / SEMARNAT,gp@vsys.com,9/4/2017,32416895,UNC.CUAD60.911.1,UNR.CUAD60.911.1,32416896,32,24,12,384,288,,
A11171827,71338789,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  SRIA DE ECOLOGIA AVE PATRICIO TRUEBA / SEMARNAT,gp@vsys.com,8/29/2017,32416917,UNC.CUAD60.918.1,UNR.CUAD60.918.1,32416918,1,1,455,455,455,,
A11171827,71338789,Facturado, GOBIERNO DEL ESTADO DE CAMPECHE  SRIA DE ECOLOGIA AVE PATRICIO TRUEBA / SEMARNAT,gp@vsys.com,8/29/2017,32417026,UNC.CUAD.919.1,UNR.CUAD.919.1,32417027,1,1,455,455,455,,
A02181648,70058138,Facturado,GOBIERNO DEL ESTADO DE CAMPECHE GOBCAMP CAMP PGJ /  FISCALIA,gp@vsys.com,7/5/2017,32710460,UNC.CUAD60.901.1,UNR.CUAD60.901.1,32710473,1,1,136.3,136.3,136.3,,
A02181648,70058138,Facturado,GOBIERNO DEL ESTADO DE CAMPECHE GOBCAMP CAMP PGJ /  FISCALIA,gp@vsys.com,7/5/2017,32710474,UNC.CUAD60.911.1,UNR.CUAD60.911.1,32710475,1,1,12,12,12,,
A11170480,71610773,Facturado,GOBIERNO DEL ESTADO DE CAMPECHE GOBCAMP CAMP SECTUR,gp@vsys.com,5/22/2018,32352040,UNC.CUAD60.901.1,UNR.CUAD60.901.1,32352133,9,9,178,1602,1602,,
A11170480,71610773,Facturado,GOBIERNO DEL ESTADO DE CAMPECHE GOBCAMP CAMP SECTUR,gp@vsys.com,5/22/2018,32352134,UNC.CUAD60.903.1,UNR.CUAD60.903.1,32352287,15,15,228,3420,3420,,
A11170480,71610773,Facturado,GOBIERNO DEL ESTADO DE CAMPECHE GOBCAMP CAMP SECTUR,gp@vsys.com,5/22/2018,32352288,UNC.CUAD60.904.1,UNR.CUAD60.904.1,32352501,6,6,249,1494,1494,,
A11170480,71610773,Facturado,GOBIERNO DEL ESTADO DE CAMPECHE GOBCAMP CAMP SECTUR,gp@vsys.com,5/22/2018,32352502,UNC.CUAD60.912.1,UNR.CUAD60.912.1,32352681,2,2,321,642,642,,
A11170480,71610773,Facturado,GOBIERNO DEL ESTADO DE CAMPECHE GOBCAMP CAMP SECTUR,gp@vsys.com,5/22/2018,32352704,UNC.CUAD60.911.1,UNR.CUAD60.911.1,32352705,32,32,14,448,448,,
A11170483,71610773,Facturado,GOBIERNO DEL ESTADO DE CAMPECHE GOBCAMP CAMP SECTUR,gp@vsys.com,5/22/2018,32352725,UNC.CUAD60.918.1,UNR.CUAD60.918.1,32352726,1,1,513,513,513,,
A11170485,71610773,Facturado,GOBIERNO DEL ESTADO DE CAMPECHE GOBCAMP CAMP SECTUR,gp@vsys.com,5/22/2018,32352830,UNC.CUAD.919.1,UNR.CUAD.919.1,32352831,1,1,455,455,455,,
A09181351,70085230,Facturado,GEC,gp@vsys.com,2/13/2018,33493593,UNC.CUAD.901.1,UNR.CUAD.901.1,33493606,1,1,125.85,125.85,125.85,,
A09181351,70085230,Facturado,GEC,gp@vsys.com,2/13/2018,33493607,UNC.CUAD.903.1,UNR.CUAD.903.1,33494430,82,82,125.85,10319.7,10319.7,,
A09181351,70085230,Facturado,GEC,gp@vsys.com,2/13/2018,33494431,UNC.CUAD.904.1,UNR.CUAD.904.1,33494794,36,36,125.85,4530.6,4530.6,,
A09181351,70085230,Facturado,GEC,gp@vsys.com,2/13/2018,33494795,UNC.CUAD.912.1,UNR.CUAD.912.1,33494974,2,2,125.85,251.7,251.7,,
A09181351,70085230,Facturado,GEC,gp@vsys.com,2/13/2018,33494975,UNC.CUAD.906.1,UNR.CUAD.906.1,33494984,2,2,18.5,37,37,,
A09181351,70085230,Facturado,GEC,gp@vsys.com,2/13/2018,33494989,UNC.CUAD.911.1,UNR.CUAD.911.1,33494990,121,121,24.61,2977.81,2977.81,,
A09181351,70085230,Facturado,GEC,gp@vsys.com,2/13/2018,33495092,UNC.CUAD.918.1,UNR.CUAD.918.1,33495093,1,1,455,455,455,,
A10181328,70085230,Facturado,GEC,gp@vsys.com,2/13/2018,33633542,UNC.CUAD.919.1,UNR.CUAD.919.1,33633543,1,1,455,455,455,,
A09181349,70085231,Facturado,GEC,gp@vsys.com,2/11/2019,33495109,UNC.CUAD.903.1,UNR.CUAD.903.1,33495202,9,9,125.85,1132.65,1132.65,,
A09181349,70085231,Facturado,GEC,gp@vsys.com,2/11/2019,33495203,UNC.CUAD.904.1,UNR.CUAD.904.1,33495226,2,2,125.85,251.7,251.7,,
A09181349,70085231,Facturado,GEC,gp@vsys.com,2/11/2019,33495227,UNC.CUAD.911.1,UNR.CUAD.911.1,33495228,11,11,24.61,270.71,270.71,,
A09181350,71717754,Facturado,GEC,gp@vsys.com,2/13/2019,33495241,UNC.CUAD.911.1,UNR.CUAD.911.1,33495242,18,18,24.61,442.98,442.98,,
A09181350,71717754,Facturado,GEC,gp@vsys.com,2/13/2019,33495243,UNC.CUAD.903.1,UNR.CUAD.903.1,33495386,14,14,125.85,1761.9,1761.9,,
A09181350,71717754,Facturado,GEC,gp@vsys.com,2/13/2019,33495387,UNC.CUAD.904.1,UNR.CUAD.904.1,33495430,4,4,125.85,503.4,503.4,,
A10150458,71348046,Facturado,"PROMOTORA DEL DESARROLLO DE AMERICA
LATINA, S.A. DE C.V. IDEAL PLAZA CARSO",gp@vsys.com,1/30/2017,28863405,UNC.CUAD.904.1,UNR.CUAD.904.1,28864300,213,213,162.8,34676.4,34676.4,,
A10150453,71348046,Facturado,"PROMOTORA DEL DESARROLLO DE AMERICA
LATINA, S.A. DE C.V. IDEAL PLAZA CARSO",gp@vsys.com,1/30/2017,28861698,UNC.CUAD.904.1.4,UNR.CUAD.904.1.4,28861717,2,2,162.8,325.6,325.6,,
A10150458,71348046,Facturado,"PROMOTORA DEL DESARROLLO DE AMERICA
LATINA, S.A. DE C.V. IDEAL PLAZA CARSO",gp@vsys.com,1/30/2017,28864301,UNC.CUAD.906.1,UNR.CUAD.906.1,28864779,236,236,18.5,4366,4366,,
A06160258,71348046,Facturado,"PROMOTORA DEL DESARROLLO DE AMERICA
LATINA, S.A. DE C.V. IDEAL PLAZA CARSO",gp@vsys.com,8/10/2017,30305754,UNC.CUAD.904.1,UNR.CUAD.904.1,30305802,6,6,162.8,976.8,976.8,,
A06160258,71348046,Facturado,"PROMOTORA DEL DESARROLLO DE AMERICA
LATINA, S.A. DE C.V. IDEAL PLAZA CARSO",gp@vsys.com,8/10/2017,30305827,UNC.CUAD.911.1,UNR.CUAD.911.1,30305828,6,6,12,72,72,,
A10150453,71348046,Facturado,"PROMOTORA DEL DESARROLLO DE AMERICA
LATINA, S.A. DE C.V. IDEAL PLAZA CARSO",gp@vsys.com,2/21/2018,28861718,UNC.CUAD.904.1.2,UNR.CUAD.904.1.2,28861752,5,3,12,60,36,,
A07150501,71457140,Facturado,SERVICIO Y CONTROL EMPRESARIAL S.A. DE C.V. PARK PLAZA PISO 12,gp@vsys.com,8/27/2015,28319037,UNC.CUAD.920.1,N/A,N/A,35,35,2100000,2100000,0,,
A06170544,71459917,Facturado,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. CORPORATIVO AUTOSUR MERIDA,gp@vsys.com,9/6/2017,31595421,UNC.CUAD.908.1,UNR.CUAD.908.1,31595422,10,8,18.5,185,148,,
A06170544,71459917,Facturado,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. CORPORATIVO AUTOSUR MERIDA,gp@vsys.com,9/6/2017,31595423,UNC.CUAD.912.1,UNR.CUAD.912.1,31596306,10,7,162.8,1628,1139.6,,
A06170544,71459917,Facturado,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. CORPORATIVO AUTOSUR MERIDA,gp@vsys.com,9/6/2017,31596307,UNC.CUAD.903.1,UNR.CUAD.903.1,31596820,51,50,162.8,8302.8,8140,,
A06170544,71459917,Facturado,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. CORPORATIVO AUTOSUR MERIDA,gp@vsys.com,9/6/2017,31596835,UNC.CUAD.904.1,UNR.CUAD.904.1,31597223,11,11,162.8,1790.8,1790.8,,
A06170544,71459917,Facturado,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. CORPORATIVO AUTOSUR MERIDA,gp@vsys.com,9/6/2017,31597224,UNC.CUAD.907.1,UNR.CUAD.907.1,31597225,10,8,18.5,185,148,,
A06170544,71459917,Facturado,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. CORPORATIVO AUTOSUR MERIDA,gp@vsys.com,9/6/2017,31597226,UNC.CUAD.911.1,UNR.CUAD.911.1,31597227,73,68,12,876,816,,
A06170544,71459917,Facturado,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. CORPORATIVO AUTOSUR MERIDA,gp@vsys.com,9/6/2017,31597228,UNC.CUAD.918.1,UNR.CUAD.918.1,31597229,1,1,455,455,455,,
A06170545,71459917,Facturado,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. CORPORATIVO AUTOSUR MERIDA,gp@vsys.com,9/6/2017,31597386,UNC.CUAD1.919.1,UNR.CUAD1.919.1,31597387,1,1,455,455,455,,
A06171174,71433006,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUT YUC MONTEJO CHRYSLER (PTO DE VTA NISSAN MONTEJO)",gp@vsys.com,9/6/2017,31595069,UNC.CUAD.903.1,UNR.CUAD.903.1,31595112,4,4,162.8,651.2,651.2,,
A06171174,71433006,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUT YUC MONTEJO CHRYSLER (PTO DE VTA NISSAN MONTEJO)",gp@vsys.com,9/6/2017,31595113,UNC.CUAD.912.1,UNR.CUAD.912.1,31595204,1,1,162.8,162.8,162.8,,
A06171174,71433006,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUT YUC MONTEJO CHRYSLER (PTO DE VTA NISSAN MONTEJO)",gp@vsys.com,9/6/2017,31595205,UNC.CUAD.904.1,UNR.CUAD.904.1,31595243,1,1,162.8,162.8,162.8,,
A06171174,71433006,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUT YUC MONTEJO CHRYSLER (PTO DE VTA NISSAN MONTEJO)",gp@vsys.com,9/6/2017,31595246,UNC.CUAD.911.1,UNR.CUAD.911.1,31595247,6,6,12,72,72,,
A06171178,71433006,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUT YUC MONTEJO CHRYSLER (PTO DE VTA NISSAN MONTEJO)",gp@vsys.com,9/6/2017,31595273,UNC.CUAD.918.1,UNR.CUAD.918.1,31595274,1,1,455,455,455,,
A06171100,70018982,Facturado,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. AUTOMOTORES VHSA (NISSAN VILLAHERMOSA),gp@vsys.com,9/14/2017,31580419,UNC.CUAD.901.1,UNR.CUAD.901.1,31580432,1,1,136.3,136.3,136.3,,
A06171100,70018982,Facturado,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. AUTOMOTORES VHSA (NISSAN VILLAHERMOSA),gp@vsys.com,9/14/2017,31580433,UNC.CUAD.903.1,UNR.CUAD.903.1,31580826,39,39,162.8,6349.2,6349.2,,
A06171100,70018982,Facturado,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. AUTOMOTORES VHSA (NISSAN VILLAHERMOSA),gp@vsys.com,9/14/2017,31580827,UNC.CUAD.904.1,UNR.CUAD.904.1,31580990,4,4,162.8,651.2,651.2,,
A06171100,70018982,Facturado,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. AUTOMOTORES VHSA (NISSAN VILLAHERMOSA),gp@vsys.com,9/14/2017,31580991,UNC.CUAD.912.1,UNR.CUAD.912.1,31581082,1,1,162.8,162.8,162.8,,
A06171100,70018982,Facturado,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. AUTOMOTORES VHSA (NISSAN VILLAHERMOSA),gp@vsys.com,9/14/2017,31581087,UNC.CUAD.911.1,UNR.CUAD.911.1,31581088,45,45,12,540,540,,
A06171102,70018982,Facturado,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. AUTOMOTORES VHSA (NISSAN VILLAHERMOSA),gp@vsys.com,9/14/2017,31581115,UNC.CUAD.918.1,UNR.CUAD.918.1,31581116,1,1,455,455,455,,
A06171105,70018982,Facturado,GRUPO AUTOSUR GOLFO MOTRIZ S.A. DE C.V. AUTOMOTORES VHSA (NISSAN VILLAHERMOSA),gp@vsys.com,9/14/2017,31581209,UNC.CUAD1.919.1,UNR.CUAD1.919.1,31581210,1,1,455,455,455,,
A06171114,70084089,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES CANCUN (NISSAN CANCUN)",gp@vsys.com,9/14/2017,31589970,UNC.CUAD.912.1,UNR.CUAD.912.1,31590061,1,1,162.8,162.8,162.8,,
A06171114,70084089,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES CANCUN (NISSAN CANCUN)",gp@vsys.com,9/14/2017,31590076,UNC.CUAD.903.1,UNR.CUAD.903.1,31590389,31,31,162.8,5046.8,5046.8,,
A06171114,70084089,Facturado,"GRUPO AUTOSUR MAYA MOTRIZ, S.A. DE C.V. AUTOMOTORES CANCUN (NISSAN CANCUN)",gp@vsys.com,9/14/2017,31590390,UNC.CUAD.904.1,UNR.CUAD.904.1,31590533,4,4,162.8,651.2,651.2,,
